course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ICE1001-001,ICE1001,001,정보통신입문,1,3.0,전공필수,"월1,2,3,수7,8,9(하-232)",이승걸,상대평가, 
ICE1001-002,ICE1001,002,정보통신입문,1,3.0,전공필수,"월7,8,9,수1,2,3(하-232)",이승걸,상대평가, 
ICE1001-003,ICE1001,003,정보통신입문,1,3.0,전공필수,"화10,11,12,목10,11,12(하-230)",최원익,상대평가, 
ICE1005-001,ICE1005,001,인공지능 프로그래밍기초,1,3.0,교양필수,"수10,11,12,금10,11,12(하-230)",이용우,상대평가, 
ICE1005-002,ICE1005,002,인공지능 프로그래밍기초,1,3.0,교양필수,"화13,14,15,목13,14,15(하-232)",최학남,상대평가, 
ICE1005-003,ICE1005,003,인공지능 프로그래밍기초,1,3.0,교양필수,"화16,17,18,목16,17,18(하-232)",최학남,상대평가, 
MTH1001-028,MTH1001,028,일반수학 1,1,3.0,교양필수,"월1,2,3,수4,5,6(5동107B)",김동호,상대평가, 
MTH1001-029,MTH1001,029,일반수학 1,1,3.0,교양필수,"화7,8,9,금4,5,6(5동105B)",임선간,상대평가, 
MTH1001-030,MTH1001,030,일반수학 1,1,3.0,교양필수,"월13,14,15,수13,14,15(5동106B)",오명선,상대평가, 
PHY1001-025,PHY1001,025,물리학 1,1,3.0,교양필수,"화4,5,6,목7,8,9(5동406)",이승훈,상대평가, 
PHY1001-026,PHY1001,026,물리학 1,1,3.0,교양필수,"수13,14,15,금13,14,15(5동405)",송현석,상대평가, 
PHY1003-026,PHY1003,026,물리학실험 1,1,1.0,교양필수,"수5,6,7,8(5동313)",허윤,절대평가, 
PHY1003-027,PHY1003,027,물리학실험 1,1,1.0,교양필수,"월5,6,7,8(5동315)",허윤,절대평가, 
PHY1003-028,PHY1003,028,물리학실험 1,1,1.0,교양필수,"금1,2,3,4(5동315)",류한열,절대평가, 
ACE2101-023,ACE2101,023,공업수학 1,2,3.0,교양필수,"수10,11,12,금7,8,9(5동105B)",최경표,상대평가,선수
ACE2101-024,ACE2101,024,공업수학 1,2,3.0,교양필수,"월10,11,12,수4,5,6(5동115)",이은경,상대평가,선수
ACE2105-004,ACE2105,004,선형대수,2,3.0,교양필수,"수1,2,3,금13,14,15(하-230)",김춘우,상대평가,선수
ACE2105-005,ACE2105,005,선형대수,2,3.0,교양필수,"수13,14,15,금1,2,3(하-230)",김춘우,상대평가,선수
ACE2105-006,ACE2105,006,선형대수,2,3.0,교양필수,"화4,5,6,목4,5,6(하-230)",박대영,상대평가,선수
ICE2002-001,ICE2002,001,회로이론,2,3.0,전공필수,"화10,11,12,목10,11,12(하-002)",서영교,상대평가, 
ICE2002-002,ICE2002,002,회로이론,2,3.0,전공필수,"화13,14,15,목13,14,15(하-002)",서영교,상대평가, 
ICE2002-003,ICE2002,003,회로이론,2,3.0,전공필수,"화19,20,21,목19,20,21(하-002)",서영교,상대평가, 
ICE2003-001,ICE2003,001,전자기학 1,2,3.0,전공필수,"화4,5,6,목4,5,6(하-232)",오범환,상대평가,선수
ICE2003-002,ICE2003,002,전자기학 1,2,3.0,전공필수,"화13,14,15,목13,14,15(하-230)",오범환,상대평가,선수
ICE2003-003,ICE2003,003,전자기학 1,2,3.0,전공필수,"월16,17,18,수16,17,18(하-230)",김대찬,상대평가,선수
ICE2006-001,ICE2006,001,정보통신기초설계/실습 1,2,1.0,전공필수,"월1,2,3,4(하-426)",이상곤,절대평가, 
