course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1302-001,ACE1302,1,컴퓨터프로그래밍,1,3.0,교양필수,"[0, 0, 0, 0, 510, 0, 0]",윤정희,절대평가, 
ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,"[0, 0, 7168, 0, 896, 0, 0]",최경표,상대평가,선수
ACE2104-005,ACE2104,5,통계학,2,3.0,교양필수,"[0, 0, 3670016, 0, 896, 0, 0]",우화형,상대평가, 
ARC4307-001,ARC4307,1,친환경건축,4,3.0,전공필수,"[0, 0, 0, 0, 1008, 0, 0]","박지영,김형섭",상대평가, 
ARS1113-001,ARS1113,1,영화와 대중문화,전체,3.0,교양필수,"[0, 0, 0, 0, 1008, 0, 0]",임택,상대평가, 
BTE2102-001,BTE2102,1,물리화학,2,3.0,전공필수,"[0, 896, 0, 0, 896, 0, 0]",부지윤,상대평가, 
BTE3110-003,BTE3110,3,생물공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",임현규,절대평가,선수
BTE4205-001,BTE4205,1,생체재료공학,4,3.0,전공선택,"[0, 0, 0, 7168, 896, 0, 0]",정우진,상대평가, 
BUS3101-002,BUS3101,2,투자론,전체,3.0,전공선택,"[0, 0, 0, 0, 1008, 0, 0]",유전무,상대평가, 
BUS3804-001,BUS3804,1,비즈니스모델혁신사례,전체,3.0,전공선택,"[0, 0, 0, 0, 1008, 0, 0]",김현주,상대평가, 
BUS4504-001,BUS4504,1,4.0시대의 마케팅 전략,전체,3.0,전공선택,"[0, 0, 0, 0, 1008, 0, 0]",윤경희,상대평가, 
CBA1104-006,CBA1104,6,통계학,전체,3.0,교양필수,"[0, 0, 0, 0, 8064, 0, 0]",현기순,상대평가, 
CBA1106-003,CBA1106,3,회계원론,전체,3.0,교양필수,"[0, 0, 0, 0, 8064, 0, 0]",안재환,상대평가, 
CCM2315-001,CCM2315,1,영상콘텐츠 제작 실습,3,3.0,전공선택,"[0, 0, 0, 0, 4080, 0, 0]","한재연,정우람",절대평가, 
CDN1003-001,CDN1003,1,H.O.S.T. 미디어랩 3,전체,1.0,전공선택,"[0, 0, 0, 0, 384, 0, 0]",성상희,Pass/Fail,PS 교과목
CDN2126-003,CDN2126,3,디자인세미나,2,3.0,전공선택,"[0, 0, 0, 0, 1008, 0, 0]",김나운,상대평가, 
CHE3202-005,CHE3202,5,화학공학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",양승재,절대평가, 
CHE3300-001,CHE3300,1,공업화학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",육지호,Pass/Fail, 
CHE3300-002,CHE3300,2,공업화학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",함형철,Pass/Fail, 
CHE3300-003,CHE3300,3,공업화학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",이용진,Pass/Fail, 
CHE4214-001,CHE4214,1,신 에너지 개발과 탄소중립을 위한 공정 설계,3,3.0,전공선택,"[0, 0, 0, 0, 8064, 0, 0]",황성원,Pass/Fail, 
CHM3115-001,CHM3115,1,분자설계-분석 융합화학,4,3.0,전공선택,"[0, 0, 7168, 0, 896, 0, 0]","김명웅,양상희",절대평가,"영어,English"
CIV2511-001,CIV2511,1,측량학 및 실습,2,3.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",박준구,절대평가, 
COM1100-001,COM1100,1,커뮤니케이션학개론,전체,3.0,전공필수,"[0, 0, 0, 0, 8064, 0, 0]",성지연,상대평가, 
COM3222-001,COM3222,1,미디어와 문화정책,전체,3.0,전공선택,"[0, 0, 0, 0, 8064, 0, 0]",김지연,상대평가, 
COM4211-001,COM4211,1,미디어경영론,3,3.0,전공선택,"[0, 0, 0, 0, 8064, 0, 0]",김대호,상대평가, 
CON2407-001,CON2407,1,소비콘텐츠 영상제작,2,3.0,전공선택,"[0, 0, 0, 0, 32640, 0, 0]",김지혜,절대평가, 
CON4302-001,CON4302,1,소비자빅데이터분석,4,3.0,전공선택,"[0, 0, 0, 0, 8064, 0, 0]",정지영,상대평가, 
CSE1101-004,CSE1101,4,객체지향프로그래밍 1,1,3.0,전공필수,"[0, 0, 0, 122880, 480, 0, 0]",이연,상대평가, 
CSE1112-001,CSE1112,1,컴퓨터공학입문,1,2.0,전공필수,"[0, 0, 0, 0, 240, 0, 0]",서영덕,상대평가, 
