course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE2101-004,ACE2101,4,공업수학 1,2,3.0,교양필수,"[112, 0, 112, 0, 0, 0, 0]",이승수,상대평가, 
ACE2101-007,ACE2101,7,공업수학 1,2,3.0,교양필수,"[112, 0, 458752, 0, 0, 0, 0]",이선영,상대평가, 
ACE2101-018,ACE2101,18,공업수학 1,2,3.0,교양필수,"[112, 0, 112, 0, 0, 0, 0]",김진,상대평가, 
ACE2101-021,ACE2101,21,공업수학 1,2,3.0,교양필수,"[112, 0, 14, 0, 0, 0, 0]",이은경,상대평가,선수
ACE2102-001,ACE2102,1,공업수학 2,전체,3.0,교양필수,"[112, 7168, 0, 0, 0, 0, 0]",양재근,상대평가, 
ACE2105-002,ACE2105,2,선형대수,2,3.0,교양필수,"[112, 0, 112, 0, 0, 0, 0]",이호재,상대평가,선수
ACE2105-003,ACE2105,3,선형대수,2,3.0,교양필수,"[112, 0, 112, 0, 0, 0, 0]",임홍기,상대평가,선수
AIE3001-001,AIE3001,1,기계학습,3,3.0,전공필수,"[112, 0, 112, 0, 0, 0, 0]",김병형,상대평가, 
APL1104-001,APL1104,1,통계학의 이해 1,1,3.0,교양필수,"[112, 0, 112, 0, 0, 0, 0]",황태성,상대평가, 
APL2105-002,APL2105,2,Business English 1,전체,3.0,전공필수,"[112, 0, 112, 0, 0, 0, 0]",제임스패턴,상대평가,English
APL2302-001,APL2302,1,물류의사결정론,전체,3.0,전공선택,"[112, 0, 112, 0, 0, 0, 0]",김용진,절대평가,"영어,English"
APL3413-001,APL3413,1,공항경영론,전체,3.0,전공선택,"[112, 0, 112, 0, 0, 0, 0]",박용화,절대평가, 
ARC4110-001,ARC4110,1,건축이론,4,3.0,전공선택,"[112, 0, 0, 112, 0, 0, 0]",임종엽,상대평가, 
ARE2203-001,ARE2203,1,건축환경-열환경,2,3.0,전공선택,"[112, 0, 14, 0, 0, 0, 0]",조재훈,상대평가,선수
ASE3222-001,ASE3222,1,항공우주 첨단재료,3,3.0,전공선택,"[112, 0, 112, 0, 0, 0, 0]",이창열,상대평가, 
BIO1001-002,BIO1001,2,생명과학개론,1,3.0,교양필수,"[126, 0, 0, 0, 0, 0, 0]",안동하,상대평가, 
