course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1301-001,ACE1301,1,정보사회와컴퓨터,1,3.0,교양필수,"[0, 112, 0, 0, 14, 0, 0]",원종구,절대평가, 
ACE1301-010,ACE1301,10,정보사회와컴퓨터,전체,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",이윤정,절대평가, 
ACE1302-001,ACE1302,1,컴퓨터프로그래밍,1,3.0,교양필수,"[0, 0, 0, 0, 510, 0, 0]",윤정희,절대평가, 
ACE2101-016,ACE2101,16,공업수학 1,2,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",박국동,상대평가,선수
ACE2104-003,ACE2104,3,통계학,2,3.0,교양필수,"[0, 0, 57344, 0, 14, 0, 0]",우화형,상대평가, 
ACE2105-005,ACE2105,5,선형대수,2,3.0,교양필수,"[0, 0, 57344, 0, 14, 0, 0]",김춘우,상대평가,선수
AIE2001-001,AIE2001,1,자료구조,2,4.0,전공필수,"[14, 0, 14, 0, 30, 0, 0]",김병형,절대평가, 
ARC3304-001,ARC3304,1,건축재료,3,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",정혜진,상대평가, 
ARE1403-001,ARE1403,1,건축공학개론,1,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]","김영석,정성훈,김의종,조재완,김창혁",상대평가, 
ARE2303-001,ARE2303,1,건축일반구조 및 재료,2,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",조영호,상대평가, 
BTE3110-003,BTE3110,3,생물공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",임현규,절대평가,선수
BUS3905-001,BUS3905,1,항공 및 여행사 경영론,전체,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",정숙엽,상대평가, 
CBA1102-007,CBA1102,7,경영학원론,1,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",김칭우,상대평가, 
CBA1104-005,CBA1104,5,통계학,전체,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",현기순,상대평가, 
CBA1106-007,CBA1106,7,회계원론,전체,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",김희주,상대평가, 
CCA2001-001,CCA2001,1,빅데이터분석과 시각화,전체,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",김진수,상대평가, 
CCM2323-001,CCM2323,1,매체 스토리텔링 분석,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",백태현,상대평가, 
CCM3410-001,CCM3410,1,문화마케팅기획실습,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",송기란,상대평가, 
CDN2220-003,CDN2220,3,캐릭터디자인,2,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",박재옥,절대평가, 
CDN2501-001,CDN2501,1,AR/VR 디자인,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",박조이,절대평가, 
CHE3202-005,CHE3202,5,화학공학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",양승재,절대평가, 
CHE3300-001,CHE3300,1,공업화학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",육지호,Pass/Fail, 
CHE3300-002,CHE3300,2,공업화학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",함형철,Pass/Fail, 
CHE3300-003,CHE3300,3,공업화학실험,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",이용진,Pass/Fail, 
CHM1027-004,CHM1027,4,일반화학실험,1,1.0,교양필수,"[0, 0, 0, 0, 30, 0, 0]",김명웅,절대평가, 
CHM4314-001,CHM4314,1,나노화학,4,3.0,전공선택,"[0, 7168, 0, 0, 14, 0, 0]",강동원,상대평가, 
CHN1005-001,CHN1005,1,중국학 입문,1,3.0,전공선택,"[0, 14, 0, 0, 14, 0, 0]",김우석,상대평가, 
CHN1005-002,CHN1005,2,중국학 입문,1,3.0,전공선택,"[0, 14, 0, 0, 14, 0, 0]",김은영,상대평가, 
CHN4341-001,CHN4341,1,중국지역학주제설계,4,3.0,전공필수,"[0, 0, 14, 0, 14, 0, 0]",차태근,Pass/Fail, 
CHS3118-001,CHS3118,1,아동관찰 및 행동연구,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",한영숙,상대평가, 
CIV2511-001,CIV2511,1,측량학 및 실습,2,3.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",박준구,절대평가, 
CIV3010-001,CIV3010,1,빅데이터분석,3,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",왕원준,절대평가, 
COM2300-001,COM2300,1,방송학개론,전체,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",김승월,상대평가, 
COM2400-001,COM2400,1,광고학개론,전체,3.0,전공필수,"[0, 0, 0, 7168, 14, 0, 0]",문성준,상대평가, 
COM3233-001,COM3233,1,글로벌 리더십 커뮤니케이션,전체,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",심민선,절대평가,"영어, English"
CON4004-002,CON4004,2,소비자학 논문설계 및 작성,4,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",조향숙,상대평가, 
CSE1101-003,CSE1101,3,객체지향프로그래밍 1,1,3.0,전공필수,"[0, 0, 0, 1920, 30, 0, 0]",이연,상대평가, 
CSE2112-006,CSE2112,6,자료구조,2,4.0,전공필수,"[0, 0, 7168, 0, 7694, 0, 0]",박준석,상대평가,선수
CSE4204-003,CSE4204,3,알고리즘,3,3.0,전공선택,"[0, 0, 14, 0, 14, 0, 0]",김영호,상대평가,선수
DET3002-002,DET3002,2,게임 콘텐츠 기획,3,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",성보경,절대평가, 
DSC2009-001,DSC2009,1,사회조사방법론,2,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",신창운,상대평가, 
ECE2222-007,ECE2222,7,기초실험 1,2,1.0,전공필수,"[0, 0, 0, 0, 30, 0, 0]",박인호,절대평가, 
ECE4461-001,ECE4461,1,집적회로공정,4,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",김봉석,상대평가,선수
EEE2006-005,EEE2006,5,기초실험 1,2,1.0,전공필수,"[0, 0, 0, 0, 30, 0, 0]",신백균,절대평가, 
EEE2008-002,EEE2008,2,전자회로 1,3,3.0,전공필수,"[0, 0, 0, 57344, 14, 0, 0]",전재훈,상대평가, 
EEG2631-001,EEG2631,1,영어발음연습및지도법,2,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",장지원,상대평가,프로젝트기반 수업
EKR1423-001,EKR1423,1,국문학개론,1,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",이지원,상대평가, 
EKR2213-001,EKR2213,1,작문교육론,2,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",장성민,절대평가,"영어,English"
ENR3102-001,ENR3102,1,지구물리탐사,3,3.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",강승구,상대평가, 
ENV3104-001,ENV3104,1,물리화학적수처리공정설계,3,2.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",김창균,절대평가, 
ENV3104-002,ENV3104,2,물리화학적수처리공정설계,3,2.0,전공필수,"[0, 0, 0, 0, 126, 0, 0]",한창석,절대평가, 
FAN4416-001,FAN4416,1,단체급식,4,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",김혜영,상대평가, 
FDT4902-001,FDT4902,1,의류디자인학프로젝트,4,4.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]","나영주,이미영,이현화",Pass/Fail,대표담당교수 - 이현화
FVE3004-001,FVE3004,1,전자회로,전체,3.0,전공선택,"[0, 0, 0, 57344, 14, 0, 0]",전재훈,상대평가, 
GEB1107-023,GEB1107,23,의사소통 영어,1,3.0,교양필수,"[0, 7168, 0, 0, 14, 0, 0]",테리로즈,상대평가, 
GEB1107-024,GEB1107,24,의사소통 영어,1,3.0,교양필수,"[0, 7168, 0, 0, 14, 0, 0]",스티븐존스,상대평가, 
GEB1108-022,GEB1108,22,의사소통 영어: 중급,1,3.0,교양필수,"[0, 7168, 0, 0, 14, 0, 0]",크리스틀,상대평가, 
GEB1109-011,GEB1109,11,의사소통 영어: 고급,1,3.0,교양필수,"[0, 7168, 0, 0, 14, 0, 0]",헴브리,상대평가, 
GEO3101-001,GEO3101,1,위성영상처리,3,3.0,전공선택,"[0, 0, 0, 0, 510, 0, 0]",김선화,절대평가,선수
GEO4212-001,GEO4212,1,지적측량,4,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",이정빈,상대평가, 
HKO3302-001,HKO3302,1,동화창작론,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",김민령,상대평가, 
HUM1031-003,HUM1031,3,프랑스어 1,전체,3.0,교양필수,"[0, 0, 0, 0, 126, 0, 0]",정일영,상대평가, 
IBT2102-001,IBT2102,1,국제경영전략,2,3.0,전공필수,"[0, 7168, 0, 0, 14, 0, 0]",배경미,상대평가,"영어,English"
IBT4107-001,IBT4107,1,IT와 특허제도,4,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",이수미,상대평가,"영어,English"
ICE2013-002,ICE2013,2,객체지향프로그래밍 응용,2,3.0,전공선택,"[0, 30, 0, 0, 30, 0, 0]",최학남,절대평가,선수
ICE4104-001,ICE4104,1,인공지능 응용,4,3.0,전공선택,"[0, 0, 240, 0, 30, 0, 0]",이용우,절대평가,선수
IGS2137-001,IGS2137,1,신호 및 시스템 설계,2,3.0,교양필수,"[0, 0, 7168, 0, 14, 0, 0]",메히디,상대평가,English
INT2049-001,INT2049,1,일본어독해연습 1,2,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",박경희,절대평가,일본어，Japanese
MEG3013-001,MEG3013,1,전산제도,3,3.0,전공선택,"[0, 0, 0, 0, 510, 0, 0]",황병복,절대평가,"영어,English,선수"
MEG3013-004,MEG3013,4,전산제도,3,3.0,전공선택,"[0, 0, 0, 0, 510, 0, 0]",이선곤,절대평가,선수
MEG3078-001,MEG3078,1,기계공학실험A,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",유병훈,절대평가,선수
MEG3162-001,MEG3162,1,동역학 2,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",이우식,상대평가,선수
MEG3175-002,MEG3175,2,확률및통계,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",엄태원,상대평가, 
MEG3185-001,MEG3185,1,기계공학일반설계 1,3,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",정동수,절대평가,"영어,English,선수"
MSE3001-001,MSE3001,1,재료공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",조원승,절대평가, 
MSE3001-002,MSE3001,2,재료공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",김상섭,절대평가, 
MSE3001-003,MSE3001,3,재료공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",최리노,절대평가, 
MSE3001-004,MSE3001,4,재료공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",현승균,절대평가, 
MSE3001-005,MSE3001,5,재료공학실험 1,3,2.0,전공필수,"[0, 0, 0, 0, 510, 0, 0]",이기안,절대평가, 
MSE4001-001,MSE4001,1,신소재공학종합설계,4,4.0,전공필수,"[0, 0, 0, 0, 126, 126, 0]","고원석,김상현",Pass/Fail,선수
MTH1001-011,MTH1001,11,일반수학 1,1,3.0,교양필수,"[0, 7168, 0, 0, 14, 0, 0]",김태길,상대평가, 
MTH1002-003,MTH1002,3,일반수학 2,1,3.0,교양필수,"[0, 57344, 0, 0, 14, 0, 0]",전상표,상대평가, 
MTH1031-001,MTH1031,1,계산수학,1,3.0,교양필수,"[0, 0, 14, 0, 14, 0, 0]",이현대,Pass/Fail, 
NOE2030-001,NOE2030,1,열역학,2,3.0,전공선택,"[0, 0, 0, 0, 126, 0, 0]",이영길,상대평가, 
NUR3029-001,NUR3029,1,성인간호학실습1,3,2.0,전공필수,"[0, 0, 0, 0, 8190, 0, 0]","김수현,임보애,성일순",절대평가, 
NUR3029-002,NUR3029,2,성인간호학실습1,3,2.0,전공필수,"[0, 0, 0, 0, 8190, 0, 0]","정혜실,임보애,성일순",절대평가, 
