course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1302-002,ACE1302,2,컴퓨터프로그래밍,1,3.0,교양필수,"[0, 0, 0, 510, 0, 0, 0]",김영호,절대평가, 
ACE2101-013,ACE2101,13,공업수학 1,2,3.0,교양필수,"[0, 112, 0, 14, 0, 0, 0]",장영호,상대평가, 
ACE2101-015,ACE2101,15,공업수학 1,2,3.0,교양필수,"[0, 0, 0, 126, 0, 0, 0]",박국동,상대평가,선수
AIE4003-001,AIE4003,1,강화학습,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",김병형,상대평가, 
APL2106-001,APL2106,1,Business English 2,전체,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",제임스패턴,상대평가,English
APL4418-001,APL4418,1,국제복합운송,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",김종철,절대평가,"영어,English GLOBA전용"
ARE4410-001,ARE4410,1,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","김영석,조재훈,김의종,최민지",Pass/Fail,선수
ARE4410-002,ARE4410,2,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","김영석,양재근,조재훈,김창혁",Pass/Fail,선수
ARE4410-003,ARE4410,3,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","정성훈,조재훈,조재완",Pass/Fail,선수
ARE4410-004,ARE4410,4,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","정성훈,양재근,조재훈,최민지",Pass/Fail,선수
ARE4410-005,ARE4410,5,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","조재훈,김의종,김창혁,최민지",Pass/Fail,선수
ASE4124-001,ASE4124,1,비행동역학 및 제어,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",유창경,상대평가,선수
BTE1201-002,BTE1201,2,창의적생명공학설계,2,3.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]",김민식,Pass/Fail, 
BUS2201-003,BUS2201,3,조직행동,전체,3.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]",홍계훈,상대평가, 
BUS2304-001,BUS2304,1,원가회계,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",안재환,상대평가, 
BUS3006-003,BUS3006,3,비즈니스 영어,전체,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",마이클쿡,상대평가,English
BUS4203-001,BUS4203,1,노사관계,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",정현선,상대평가, 
BUS4601-002,BUS4601,2,소셜비즈니스경영론,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",김연태,상대평가, 
CBA1103-003,CBA1103,3,경제학,전체,3.0,교양필수,"[0, 0, 0, 126, 0, 0, 0]",이해근,상대평가, 
CDN4347-001,CDN4347,1,그래픽프로젝트,4,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",조영민,Pass/Fail, 
CHM1027-007,CHM1027,7,일반화학실험,1,1.0,교양필수,"[0, 0, 0, 30, 0, 0, 0]",이건형,절대평가, 
CHM1028-002,CHM1028,2,화학실험 1,1,1.0,교양필수,"[0, 0, 0, 30, 0, 0, 0]",김희선,절대평가, 
CHM2402-001,CHM2402,1,분석화학 1,2,3.0,전공필수,"[896, 0, 0, 14, 0, 0, 0]",신동하,상대평가, 
CHM3302-001,CHM3302,1,무기화학 2,3,3.0,전공필수,"[896, 0, 0, 14, 0, 0, 0]",박성진,상대평가, 
CHM4409-004,CHM4409,4,분석 및 기기분석 화학실험,2,2.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]",노철언,절대평가, 
CHN4341-002,CHN4341,2,중국지역학주제설계,4,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",민정기,Pass/Fail, 
CHS3215-001,CHS3215,1,가족상담,3,3.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]",권영인,상대평가, 
COM2432-001,COM2432,1,PR론,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",홍순언,상대평가, 
CON2602-001,CON2602,1,소비트렌드분석,2,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",여정희,상대평가, 
CSE2104-005,CSE2104,5,인터넷 프로그래밍,2,3.0,전공선택,"[30, 0, 0, 30, 0, 0, 0]",노희준,상대평가,선수
CSE3207-004,CSE3207,4,데이터베이스,3,3.0,전공선택,"[112, 0, 0, 14, 0, 0, 0]",이주홍,상대평가,선수
CSE4204-002,CSE4204,2,알고리즘,3,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",김영호,상대평가,선수
CSE4315-002,CSE4315,2,기계학습,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",이선우,상대평가,선수
DSC2003-001,DSC2003,1,통계적 추론,2,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",최두원,상대평가, 
ECE2222-004,ECE2222,4,기초실험 1,2,1.0,전공필수,"[0, 0, 0, 30, 0, 0, 0]",고일석,절대평가, 
ECE4417-001,ECE4417,1,오디오신호처리,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",이보원,절대평가,"영어,English"
ECE4417-002,ECE4417,2,오디오신호처리,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",이보원,상대평가, 
ECO3305-002,ECO3305,2,현대경제학,전체,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",매츠,절대평가,"영어,English"
EEE2001-002,EEE2001,2,회로이론 1,2,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",전재훈,상대평가, 
EKR2516-002,EKR2516,2,소설교육론,2,3.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]",노태훈,상대평가, 
EMT2241-001,EMT2241,1,선형대수,2,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",남궁정일,상대평가, 
ENG2305-001,ENG2305,1,문화연구개론,2,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",유영종,상대평가, 
ENG4304-001,ENG4304,1,미국다문화의 이해,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",김의영,상대평가, 
ENR2106-001,ENR2106,1,신재생에너지,2,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",신현돈,상대평가, 
FAN2302-001,FAN2302,1,기초영양생화학,2,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",박미나,상대평가, 
FAN4209-001,FAN4209,1,식품가공학,4,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",노정해,상대평가, 
FAT1022-001,FAT1022,1,입체와 공간,1,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",박원주,절대평가, 
FDT3209-001,FDT3209,1,의복환경학,2,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",나영주,상대평가,원격활용교과목
FDT3415-001,FDT3415,1,패션캐드,2,3.0,전공선택,"[0, 0, 0, 510, 0, 0, 0]",한지은,절대평가, 
FVE3011-001,FVE3011,1,자동차인공지능,전체,3.0,전공선택,"[0, 0, 0, 510, 0, 0, 0]",최학남,절대평가, 
GEB1107-008,GEB1107,8,의사소통 영어,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",엠버,상대평가, 
GEB1108-004,GEB1108,4,의사소통 영어: 중급,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",크리스틀,상대평가, 
GEB1108-005,GEB1108,5,의사소통 영어: 중급,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",테리로즈,상대평가, 
GEB1109-004,GEB1109,4,의사소통 영어: 고급,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",스티브콘틱,상대평가, 
GEB1109-005,GEB1109,5,의사소통 영어: 고급,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",제이슨햄,상대평가, 
GEB1126-053,GEB1126,53,문제해결을 위한 글쓰기,1,3.0,교양필수,"[0, 0, 0, 30, 0, 0, 1]","류수연,이효원",상대평가, 
GEB1126-056,GEB1126,56,문제해결을 위한 글쓰기,1,3.0,교양필수,"[0, 0, 0, 30, 0, 0, 1]","이효원,고재봉",상대평가, 
GEB1126-066,GEB1126,66,문제해결을 위한 글쓰기,1,3.0,교양필수,"[0, 0, 0, 30, 0, 0, 1]","장진숙,허인영",상대평가, 
GFB3401-001,GFB3401,1,금융기관경영,3,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",이재형,절대평가,"영어,English"
HIS4002-001,HIS4002,1,역사학 논문작성법,4,3.0,전공필수,"[0, 0, 14, 14, 0, 0, 0]",이준갑,상대평가, 
HKO3102-001,HKO3102,1,한국어의 문장구조,3,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",박혜진,상대평가, 
HUM1004-002,HUM1004,2,철학의 이해,전체,3.0,교양필수,"[0, 0, 0, 126, 0, 0, 0]",정성관,상대평가, 
IBT3113-001,IBT3113,1,국제서비스관리론,3,3.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]",김보나,상대평가,"영어,English"
IBT4106-001,IBT4106,1,마케팅 커뮤니케이션 캠페인,4,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",홍지미,상대평가,"영어,English"
ICE3013-002,ICE3013,2,시스템프로그래밍,3,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",김기창,절대평가,"영어,English"
ICE3020-001,ICE3020,1,알고리즘설계,3,4.0,전공선택,"[0, 14, 15360, 14, 0, 0, 0]",최원익,절대평가,"통합 이론 강의(분반 별 실습 강의),선수"
ICE3020-002,ICE3020,2,알고리즘설계,3,4.0,전공선택,"[0, 14, 15360, 14, 0, 0, 0]",최원익,절대평가,"통합 이론 강의(분반 별 실습 강의),선수"
ICE4033-001,ICE4033,1,인터넷프로토콜,4,3.0,전공선택,"[0, 14, 0, 14, 0, 0, 0]",유상조,상대평가, 
IEN4104-001,IEN4104,1,생산통제,4,3.0,전공선택,"[0, 112, 0, 14, 0, 0, 0]",이석환,상대평가, 
IGS1102-001,IGS1102,1,경영 소프트웨어 활용,1,3.0,교양필수,"[0, 14, 0, 14, 0, 0, 0]",말리카,상대평가,English
INT3211-001,INT3211,1,국제무역론,3,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",한민수,절대평가,영어，English
INT3261-001,INT3261,1,무역전시산업론,4,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",신한용,상대평가, 
IPS1513-001,IPS1513,1,영화개론,1,3.0,전공필수,"[0, 0, 0, 126, 0, 0, 0]",노철환,상대평가, 
ISE3132-001,ISE3132,1,임베디드시스템설계,3,3.0,전공선택,"[0, 0, 112, 14, 0, 0, 0]",메히디,상대평가,English
KIN3208-001,KIN3208,1,스포츠마케팅,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",박찬민,상대평가, 
KIN4209-001,KIN4209,1,융합스포츠정책론,4,2.0,전공선택,"[0, 0, 0, 30, 0, 0, 0]",김민규,절대평가, 
KLC3164-001,KLC3164,1,한국고전과 한국문화,전체,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",허희수,상대평가, 
MEG3013-003,MEG3013,3,전산제도,3,3.0,전공선택,"[0, 0, 0, 510, 0, 0, 0]",이선곤,절대평가,선수
MEG3080-002,MEG3080,2,생산공정 및 3D프린팅 실험,3,1.0,전공필수,"[0, 0, 0, 30, 0, 0, 0]",이현택,절대평가,선수
MEG3175-001,MEG3175,1,확률및통계,3,3.0,전공선택,"[0, 0, 0, 126, 0, 0, 0]",엄태원,상대평가, 
MEG4161-001,MEG4161,1,선형시스템,4,3.0,전공선택,"[896, 0, 0, 14, 0, 0, 0]",김호욱,절대평가,"영어,English,선수"
MSE2003-003,MSE2003,3,물리화학 1,2,3.0,전공필수,"[0, 14, 0, 14, 0, 0, 0]",김상현,절대평가,"영어,English,선수"
MTH1001-013,MTH1001,13,일반수학 1,1,3.0,교양필수,"[0, 112, 0, 14, 0, 0, 0]",유자도,상대평가, 
MTH1001-041,MTH1001,41,일반수학 1,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",이춘란,상대평가, 
MTH1001-042,MTH1001,42,일반수학 1,1,3.0,교양필수,"[896, 0, 0, 14, 0, 0, 0]",오승익,상대평가, 
MTH3400-001,MTH3400,1,이산수학과 그래프이론,3,3.0,전공선택,"[0, 112, 0, 14, 0, 0, 0]",신희성,상대평가, 
