course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
AIE4001-001,AIE4001,1,인공지능종합설계,전체,3.0,전공필수,"[33030144, 0, 0, 0, 0, 0, 0]","이현규,김병형",상대평가, 
APL2502-001,APL2502,1,물류법의 이해,전체,3.0,전공선택,"[4128768, 0, 0, 0, 0, 0, 0]",김린,상대평가, 
ARC1201-001,ARC1201,1,건축설계 1,1,3.0,전공필수,"[2096640, 0, 0, 0, 0, 0, 0]",홍승완,절대평가,"영어,English"
ARC1201-002,ARC1201,2,건축설계 1,1,3.0,전공필수,"[2096640, 0, 0, 0, 0, 0, 0]",정혜진,절대평가,"영어,English"
ARC1201-003,ARC1201,3,건축설계 1,1,3.0,전공필수,"[2096640, 0, 0, 0, 0, 0, 0]",박유진,절대평가,"영어,English"
ARC1201-004,ARC1201,4,건축설계 1,1,3.0,전공필수,"[2096640, 0, 0, 0, 0, 0, 0]",강제용,절대평가,"영어,English"
ARC2203-001,ARC2203,1,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김광호,배연수",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-002,ARC2203,2,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","최민욱,김형섭",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-003,ARC2203,3,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","최성훈,최주희",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-004,ARC2203,4,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김윤수,이동진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC2203-006,ARC2203,6,건축설계 3,2,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","박범진,장익수",절대평가,선수
ARC3205-001,ARC3205,1,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","임종엽,정우석",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC3205-002,ARC3205,2,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김경배,이형진",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC3205-003,ARC3205,3,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","박지영,윤용권",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC3205-004,ARC3205,4,건축설계 5,3,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","정웅기,이화숙",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-001,ARC4207,1,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","조민정,변승용",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-002,ARC4207,2,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","정혜진,서정주",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-003,ARC4207,3,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김재석,김옥현",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4207-004,ARC4207,4,건축설계 7,4,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김효진,전재우",절대평가,"영어,English,선수"
ARC4209-001,ARC4209,1,건축설계 9,5,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","김광호,김경배,김효진,최성훈",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4209-002,ARC4209,2,건축설계 9,5,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","박진호,박지영,김영수,박민환",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4209-003,ARC4209,3,건축설계 9,5,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","임종엽,박지영,김효진,김윤겸",절대평가,"설계과목의 경우 분반 별 담당교원이 변경될 수 있음. ,선수"
ARC4209-004,ARC4209,4,건축설계 9,5,6.0,전공필수,"[2096640, 0, 0, 2096640, 0, 0, 0]","조민정,변승용,김영수,최성훈",절대평가,선수
BUS2501-002,BUS2501,2,마케팅 원론,전체,3.0,전공필수,"[4128768, 0, 0, 0, 0, 0, 0]",안대천,절대평가,"영어,English"
BUS2503-001,BUS2503,1,마케팅원론(NCS과정),전체,3.0,전공선택,"[3727360, 0, 0, 0, 0, 0, 0]","전표훈,이재홍",상대평가, 
BUS3302-003,BUS3302,3,세법개론,전체,3.0,전공선택,"[3670016, 0, 0, 3670016, 0, 0, 0]",신승묘,상대평가, 
CBA1102-004,CBA1102,4,경영학원론,전체,3.0,교양필수,"[7864320, 0, 0, 0, 0, 0, 1]",김미화,절대평가, 
CBA1102-008,CBA1102,8,경영학원론,1,3.0,교양필수,"[33030144, 0, 0, 0, 0, 0, 0]",한하늘,상대평가, 
