course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE2101-010,ACE2101,10,공업수학 1,2,3.0,교양필수,"[0, 0, 896, 7168, 0, 0, 0]",김민식,상대평가,선수
ACE2101-011,ACE2101,11,공업수학 1,2,3.0,교양필수,"[7168, 0, 896, 0, 0, 0, 0]",이선영,상대평가, 
ACE2101-014,ACE2101,14,공업수학 1,2,3.0,교양필수,"[0, 0, 896, 0, 57344, 0, 0]",최경표,상대평가, 
ACE2101-020,ACE2101,20,공업수학 1,2,3.0,교양필수,"[14, 0, 896, 0, 0, 0, 0]",이은경,상대평가,선수
ACE2103-001,ACE2103,1,수치해석,3,3.0,교양필수,"[0, 0, 896, 57344, 0, 0, 0]",최민지,상대평가, 
AIE1003-001,AIE1003,1,인공지능 입문,1,2.0,전공필수,"[0, 0, 240, 0, 0, 0, 0]",김도국,상대평가, 
ARC2302-001,ARC2302,1,건축환경계획,2,3.0,전공필수,"[0, 896, 896, 0, 0, 0, 0]",김형섭,상대평가, 
BIO3105-001,BIO3105,1,동물계통분류학,3,3.0,전공선택,"[0, 896, 896, 0, 0, 0, 0]",민기식,상대평가, 
BTE4101-002,BTE4101,2,생물정보학 및 실습,3,3.0,전공선택,"[240, 0, 1920, 0, 0, 0, 0]",홍성주,절대평가,선수
CBA1106-008,CBA1106,8,회계원론,1,3.0,교양필수,"[0, 896, 896, 0, 0, 0, 0]",배성미,상대평가, 
CCM4311-001,CCM4311,1,수사학의이해,3,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",이문기,상대평가, 
CDN1001-002,CDN1001,2,H.O.S.T. 미디어랩 1,전체,1.0,전공선택,"[0, 0, 384, 0, 0, 0, 0]",조영민,Pass/Fail,PS 교과목
CDN3318-001,CDN3318,1,아이덴티티디자인,3,3.0,전공선택,"[0, 0, 8064, 0, 0, 0, 0]",성상희,절대평가, 
CDN3331-002,CDN3331,2,퍼블릭케이션 디자인,3,3.0,전공선택,"[0, 0, 8064, 0, 0, 0, 0]",권기홍,절대평가, 
