course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ARC4309-001,ARC4309,1,BIM설계와 시공,5,3.0,전공선택,"[0, 0, 264241152, 0, 0, 0, 0]",홍승완,절대평가,"영어,English"
EEE4001-002,EEE4001,2,전기공학 종합설계,4,3.0,전공필수,"[0, 0, 528482304, 0, 0, 0, 0]",신백균,Pass/Fail,선수
EEE4001-007,EEE4001,7,전기공학 종합설계,4,3.0,전공필수,"[0, 0, 528482304, 0, 0, 0, 0]",김광기,Pass/Fail,선수
FVE4002-002,FVE4002,2,캡스톤 디자인 1,4,3.0,전공선택,"[0, 0, 528482304, 0, 0, 0, 0]",김대유,Pass/Fail, 
FVE4002-003,FVE4002,3,캡스톤 디자인 1,4,3.0,전공선택,"[0, 0, 528482304, 0, 0, 0, 0]",김광기,Pass/Fail, 
NOE3417-001,NOE3417,1,해양공학실험,3,3.0,전공선택,"[0, 0, 268369920, 0, 0, 0, 0]",조철희,절대평가, 
NOE3417-002,NOE3417,2,해양공학실험,3,3.0,전공선택,"[0, 0, 268369920, 0, 0, 0, 0]",구원철,절대평가, 
UMD4047-001,UMD4047,1,신경외과학실습,4,2.0,전공선택,"[0, 0, 8581545984, 0, 0, 0, 0]","김은영,박현선,현동근,윤승환,심유식,류달성,배진우,김경민",절대평가, 
