course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1302-002,ACE1302,2,컴퓨터프로그래밍,1,3.0,교양필수,"[0, 0, 0, 510, 0, 0, 0]",김영호,절대평가, 
ACE2101-008,ACE2101,8,공업수학 1,2,3.0,교양필수,"[0, 14, 0, 896, 0, 0, 0]",장영호,상대평가, 
ACE2101-027,ACE2101,27,공업수학 1,2,3.0,교양필수,"[0, 14, 0, 896, 0, 0, 0]",김성은,상대평가,선수
APL2207-002,APL2207,2,물류회계,전체,3.0,전공선택,"[0, 896, 0, 896, 0, 0, 0]",이재형,절대평가,"영어, English"
APL4226-001,APL4226,1,물류AI프로그래밍,전체,3.0,전공선택,"[0, 240, 0, 240, 0, 0, 0]",남대식,절대평가, 
ARE4410-001,ARE4410,1,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","김영석,조재훈,김의종,최민지",Pass/Fail,선수
ARE4410-002,ARE4410,2,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","김영석,양재근,조재훈,김창혁",Pass/Fail,선수
ARE4410-003,ARE4410,3,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","정성훈,조재훈,조재완",Pass/Fail,선수
ARE4410-004,ARE4410,4,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","정성훈,양재근,조재훈,최민지",Pass/Fail,선수
ARE4410-005,ARE4410,5,건축공학종합설계,4,4.0,전공필수,"[0, 0, 0, 510, 0, 0, 0]","조재훈,김의종,김창혁,최민지",Pass/Fail,선수
BIO1102-001,BIO1102,1,생명과학실험 1,1,1.0,교양필수,"[0, 0, 0, 240, 0, 0, 0]",김정화,절대평가, 
BIO4105-001,BIO4105,1,노화생물학,4,3.0,전공선택,"[0, 458752, 0, 896, 0, 0, 0]","민경진,이혜연",상대평가, 
BTE2101-001,BTE2101,1,유기화학 1,2,3.0,전공필수,"[0, 0, 458752, 896, 0, 0, 0]",임현규,절대평가,"영어,English,선수"
BUS3302-002,BUS3302,2,세법개론,전체,3.0,전공선택,"[896, 0, 0, 896, 0, 0, 0]",신승묘,상대평가, 
