course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ARS1500-001,ARS1500,1,세계디자인여행,전체,3.0,교양필수,"화4,5,6,7,8,9(서-110)",김나운,절대평가, 
CDN1001-001,CDN1001,1,H.O.S.T. 미디어랩 1,전체,1.0,전공선택,"월7,8(서-121)",강희라,Pass/Fail,PS 교과목
CDN1001-002,CDN1001,2,H.O.S.T. 미디어랩 1,전체,1.0,전공선택,"수7,8(서-121)",조영민,Pass/Fail,PS 교과목
CDN1001-003,CDN1001,3,H.O.S.T. 미디어랩 1,전체,1.0,전공선택,"목17,18(서-114)",심윤선,Pass/Fail,PS 교과목
CDN1003-001,CDN1003,1,H.O.S.T. 미디어랩 3,전체,1.0,전공선택,"금7,8(서-110)",성상희,Pass/Fail,PS 교과목
CDN1003-002,CDN1003,2,H.O.S.T. 미디어랩 3,전체,1.0,전공선택,"금9,10(서-110)",성상희,Pass/Fail,PS 교과목
CDN1003-003,CDN1003,3,H.O.S.T. 미디어랩 3,전체,1.0,전공선택,"금11,12(서-110)",성상희,Pass/Fail,PS 교과목
CDN1310-001,CDN1310,1,디자인의 원리,1,3.0,전공선택,"화10,11,12,13,14,15(서-110)",김선미,절대평가,(초빙교수)특수교과목
CDN1310-002,CDN1310,2,디자인의 원리,1,3.0,전공선택,"화16,17,18,19,20,21(서-110)",김선미,절대평가,(초빙교수)특수교과목
CDN1310-003,CDN1310,3,디자인의 원리,1,3.0,전공선택,"목10,11,12,13,14,15(서-116)",김선미,절대평가,(초빙교수)특수교과목
CDN1310-004,CDN1310,4,디자인의 원리,1,3.0,전공선택,"목16,17,18,19,20,21(서-116)",김선미,절대평가,(초빙교수)특수교과목
CDN1320-001,CDN1320,1,사진과영상,1,3.0,전공선택,"화4,5,6,7,8,9(서-116)",이승언,절대평가, 
CDN1320-002,CDN1320,2,사진과영상,1,3.0,전공선택,"화16,17,18,19,20,21(서-116)",이승언,절대평가, 
CDN1320-003,CDN1320,3,사진과영상,1,3.0,전공선택,"월16,17,18,19,20,21(서-116)",한수지,절대평가, 
CDN2111-002,CDN2111,2,스마트Eco디자인,2,3.0,전공선택,"월10,11,12,13,14,15(서-114)",심윤선,절대평가, 
CDN2111-003,CDN2111,3,스마트Eco디자인,2,3.0,전공선택,"목10,11,12,13,14,15(서-114)",심윤선,절대평가, 
CDN2126-001,CDN2126,1,디자인세미나,2,3.0,전공선택,"월4,5,6,수4,5,6(서-110)",강현주,상대평가, 
CDN2126-002,CDN2126,2,디자인세미나,2,3.0,전공선택,"화10,11,12,금10,11,12(서-116)",김나운,상대평가, 
CDN2126-003,CDN2126,3,디자인세미나,2,3.0,전공선택,"금4,5,6,7,8,9(서-116)",김나운,상대평가, 
CDN2220-001,CDN2220,1,캐릭터디자인,2,3.0,전공선택,"목10,11,12,13,14,15(서-122)",주마나몽,절대평가, 
CDN2220-002,CDN2220,2,캐릭터디자인,2,3.0,전공선택,"목16,17,18,19,20,21(서-122)",주마나몽,절대평가, 
CDN2314-001,CDN2314,1,타이포그래피,2,3.0,전공선택,"월10,11,12,13,14,15(서-110)",김수정,절대평가, 
CDN2314-002,CDN2314,2,타이포그래피,2,3.0,전공선택,"월16,17,18,19,20,21(서-110)",김수정,절대평가, 
CDN2314-003,CDN2314,3,타이포그래피,2,3.0,전공선택,"수10,11,12,13,14,15(서-110)",김진희,절대평가, 
CDN2314-004,CDN2314,4,타이포그래피,2,3.0,전공선택,"수16,17,18,19,20,21(서-110)",김진희,절대평가, 
CDN2501-001,CDN2501,1,AR/VR 디자인,3,3.0,전공선택,"금1,2,3,4,5,6(서-122)",박조이,절대평가, 
CDN2501-002,CDN2501,2,AR/VR 디자인,3,3.0,전공선택,"금10,11,12,13,14,15(서-122)",박조이,절대평가, 
CDN3115-001,CDN3115,1,지역사회와디자인,3,3.0,전공필수,"화1,2,3,4,5,6(서-114)",진나래,절대평가, 
CDN3115-002,CDN3115,2,지역사회와디자인,3,3.0,전공필수,"화10,11,12,13,14,15(서-114)",진나래,절대평가, 
CDN3115-003,CDN3115,3,지역사회와디자인,3,3.0,전공필수,"화16,17,18,19,20,21(서-114)",진나래,절대평가, 
CDN3253-002,CDN3253,2,엔터테인먼트영상디자인,3,3.0,전공선택,"화10,11,12,13,14,15(서-122)",이수정,절대평가, 
CDN3311-002,CDN3311,2,라이프시스템디자인,3,3.0,전공선택,"수13,14,15,16,17,18(서-122)",심윤선,절대평가, 
CDN3318-001,CDN3318,1,아이덴티티디자인,3,3.0,전공선택,"수7,8,9,10,11,12(서-116)",성상희,절대평가, 
CDN3318-002,CDN3318,2,아이덴티티디자인,3,3.0,전공선택,"수13,14,15,16,17,18(서-116)",성상희,절대평가, 
CDN3322-002,CDN3322,2,디자인프로그래밍,3,3.0,전공선택,"화7,8,9,10,11,12(서-121)",강희라,절대평가, 
CDN3329-001,CDN3329,1,UI 디자인,3,3.0,전공선택,"월10,11,12,13,14,15(서-122)",김민영,절대평가, 
CDN3329-002,CDN3329,2,UI 디자인,3,3.0,전공선택,"월16,17,18,19,20,21(서-122)",김민영,절대평가, 
CDN3331-001,CDN3331,1,퍼블릭케이션 디자인,3,3.0,전공선택,"수1,2,3,4,5,6(서-114)",권기홍,절대평가, 
CDN3331-002,CDN3331,2,퍼블릭케이션 디자인,3,3.0,전공선택,"수7,8,9,10,11,12(서-114)",권기홍,절대평가, 
CDN4347-001,CDN4347,1,그래픽프로젝트,4,3.0,전공선택,"목1,2,3,4,5,6(서-110)",조영민,Pass/Fail, 
CDN4347-002,CDN4347,2,그래픽프로젝트,4,3.0,전공선택,"목10,11,12,13,14,15(서-110)",조영민,Pass/Fail, 
CDN4347-003,CDN4347,3,그래픽프로젝트,4,3.0,전공선택,"목16,17,18,19,20,21(서-110)",조영민,Pass/Fail, 
CDN4356-001,CDN4356,1,미디어콘텐츠프로젝트,4,3.0,전공선택,"월1,2,3,4,5,6(서-121)",강희라,Pass/Fail, 
CDN4356-002,CDN4356,2,미디어콘텐츠프로젝트,4,3.0,전공선택,"월10,11,12,13,14,15(서-121)",강희라,Pass/Fail, 
CDN4356-003,CDN4356,3,미디어콘텐츠프로젝트,4,3.0,전공선택,"월16,17,18,19,20,21(서-114)",심윤선,Pass/Fail, 
