,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
3,AAO3033-002,AAO3033,2,안보학,3,3.0,일반선택,[       0 29360128        0 29360128        0        0        0],학군단2,절대평가, ,,기타-비사대교직,"{'화': '학군단', '목': '학군단'}"
6,AAO3043-002,AAO3043,2,조직리더십,4,3.0,일반선택,[       0 29360128        0 29360128        0        0        0],학군단2,절대평가, ,,기타-비사대교직,"{'화': '학군단', '목': '학군단'}"
247,BNF2303-002,BNF2303,2,회계원론,2,3.0,전공필수,[        0         0         0 132120576         0         0         0],강경이,절대평가, ,3.67,금융투자학과-금융투자학,{'목': '5동116A'}
248,BNF3101-001,BNF3101,1,기업재무론,3,3.0,전공선택,[        0         0         0 132120576         0         0         0],강재택,상대평가, ,5.0,금융투자학과-금융투자학,{'목': 'M-306'}
265,BPE3106-001,BPE3106,1,단백질공학설계,3,5.0,전공선택,[        0         0         0 536346624         0         0         0],양윤정,Pass/Fail, ,,바이오제약공학과-바이오제약공학,{'목': '항공-216'}
270,BPE4106-001,BPE4106,1,생물공정제어 최적화,4,5.0,전공선택,[        0         0         0 536346624         0         0         0],신화성,Pass/Fail, ,,바이오제약공학과-바이오제약공학,{'목': '항공-217'}
292,BTE4201-001,BTE4201,1,생명공학종합설계,4,3.0,전공필수,[       0        0        0 33030144        0        0        0],정우진,Pass/Fail,선수,,생명공학과-생명공학,{'목': '2동252'}
416,CBA1106-009,CBA1106,9,회계원론,1,3.0,교양필수,[       0        0        0 33030144        0        0        0],한하늘,상대평가, ,5.0,국제통상학과-국제통상학,{'목': '6-624'}
536,CHE3202-004,CHE3202,4,화학공학실험,3,2.0,전공필수,[       0        0        0 16711680        0        0        0],황성원,절대평가, ,2.0,화학공학과-화학공학,{'목': '1-029'}
678,CIV1611-001,CIV1611,1,건설재료실험,1,3.0,전공필수,[      0 7864560       0 7864560       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'화': '2남228', '목': '2남228'}"
697,CIV3220-003,CIV3220,3,지반공학 및 실험,3,3.0,전공선택,[      0       0       0 7864560       0       0       0],윤여원,절대평가, ,3.87,사회인프라공학과-사회인프라공학,{'목': '2남127'}
836,DET2016-003,DET2016,3,IoT UX디자인,2,3.0,전공필수,[       0        0        0 33030144        0        0        0],이덕찬,절대평가, ,,디자인테크놀로지학과-디자인테크놀로지학,{'목': '5남132'}
950,EDC1105-003,EDC1105,3,교육사회,전체,2.0,교직과정,[      0       0       0 7864320       0       0       0],강선희,절대평가, ,,교육학과-교육학,{'목': '서-401'}
954,EDC1106-004,EDC1106,4,AI의 이해와 교육적 활용,1,3.0,교양필수,[       0        0        0 33030144        0        0        0],장한별,상대평가, ,3.17,교육학과-교육학,{'목': '60주년-509'}
