,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
3,AAO3033-002,AAO3033,2,안보학,3,3.0,일반선택,[       0 29360128        0 29360128        0        0        0],학군단2,절대평가, ,,기타-비사대교직,"{'화': '학군단', '목': '학군단'}"
6,AAO3043-002,AAO3043,2,조직리더십,4,3.0,일반선택,[       0 29360128        0 29360128        0        0        0],학군단2,절대평가, ,,기타-비사대교직,"{'화': '학군단', '목': '학군단'}"
28,ACE1312-001,ACE1312,1,이산수학,2,3.0,교양필수,[        0 132120576         0         0         0         0         0],최성용,상대평가, ,,소프트웨어융합공학과-소프트웨어융합공학,{'화': '9-203'}
163,ARC4306-001,ARC4306,1,건축시공과 관리,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],신영근,상대평가, ,,건축학부-건축학,{'화': '2남414'}
253,BNF4101-001,BNF4101,1,파생상품,4,3.0,전공선택,[        0 132120576         0         0         0         0         0],이기환,상대평가, ,5.0,금융투자학과-금융투자학,{'화': 'M-301'}
534,CHE3202-002,CHE3202,2,화학공학실험,3,2.0,전공필수,[       0 16711680        0        0        0        0        0],양회창,절대평가, ,,화학공학과-화학공학,{'화': '1-029'}
554,CHE4100-001,CHE4100,1,화학공학 종합설계,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],이근형,Pass/Fail,"4학년만 수강 가능,선수",4.0,화학공학과-화학공학,{'화': '60주년-201'}
555,CHE4100-002,CHE4100,2,화학공학 종합설계,4,3.0,전공필수,[       0 33030144        0        0        0        0        0],함형철,Pass/Fail,"4학년만 수강 가능,선수",4.67,화학공학과-화학공학,{'화': '60주년-207'}
678,CIV1611-001,CIV1611,1,건설재료실험,1,3.0,전공필수,[      0 7864560       0 7864560       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'화': '2남228', '목': '2남228'}"
679,CIV1611-002,CIV1611,2,건설재료실험,1,3.0,전공필수,[7872000 7872000       0       0       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'월': '2남228', '화': '2남228'}"
680,CIV1611-003,CIV1611,3,건설재료실험,1,3.0,전공필수,[      0 7864320 7864320       0       0       0       0],정진훈,절대평가, ,4.59,사회인프라공학과-사회인프라공학,"{'화': '2남228', '수': '2남227'}"
687,CIV2411-001,CIV2411,1,환경공학 및 실험,2,3.0,전공필수,[7987200 7987200       0       0       0       0       0],김동훈,절대평가,"영어,English",3.22,기타-원어강의,"{'월': '2남227', '화': '2남227'}"
688,CIV2411-002,CIV2411,2,환경공학 및 실험,2,3.0,전공필수,[7987200 7987200       0       0       0       0       0],김동훈,절대평가,"영어,English",3.22,사회인프라공학과-사회인프라공학,"{'월': '2남227', '화': '2남227'}"
