course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE2104-001,ACE2104,1,통계학,2,3.0,교양필수,"[0, 0, 4128768, 0, 0, 0, 0]",이한청,상대평가,선수
ACE2104-005,ACE2104,5,통계학,2,3.0,교양필수,"[0, 0, 3670016, 0, 896, 0, 0]",우화형,상대평가, 
AIE2009-001,AIE2009,1,오픈소스SW개론,2,3.0,전공선택,"[0, 0, 33030144, 0, 0, 0, 0]",김도국,상대평가, 
AIS4010-001,AIS4010,1,인공지능반도체 설계프로젝트,4,3.0,전공필수,"[0, 0, 7864320, 0, 0, 48, 0]","이한호,송병철,전재훈",Pass/Fail, 
ARC4115-001,ARC4115,1,실내건축계획,4,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",김광호,상대평가,"대상학년은 4학년이나, 5학년도 수강해도 무방함."
ARE3403-001,ARE3403,1,건축공학일반설계,3,3.0,전공필수,"[0, 0, 33030144, 0, 0, 0, 0]",문봉호,상대평가,선수
BNF1002-001,BNF1002,1,금융계량분석,2,3.0,교양필수,"[0, 0, 132120576, 0, 0, 0, 0]",손규현,절대평가, 
BUS3508-002,BUS3508,2,제품과 브랜드관리,전체,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",김정원,상대평가, 
BUS3701-003,BUS3701,3,CSR경영전략과 사례,전체,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",신혜미,절대평가,"영어,English"
CBA1104-007,CBA1104,7,통계학,1,3.0,교양필수,"[0, 0, 33030144, 0, 0, 0, 0]",홍진영,상대평가, 
CDN2314-004,CDN2314,4,타이포그래피,2,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",김진희,절대평가, 
CHE3202-003,CHE3202,3,화학공학실험,3,2.0,전공필수,"[0, 0, 16711680, 0, 0, 0, 0]",심봉섭,절대평가, 
CHM3109-002,CHM3109,2,물리화학실험,3,2.0,전공필수,"[0, 0, 16711680, 0, 0, 0, 0]",김명웅,절대평가, 
CHM3109-003,CHM3109,3,물리화학실험,3,2.0,전공필수,"[0, 0, 16711680, 0, 0, 0, 0]",양상희,절대평가, 
CHM4409-003,CHM4409,3,분석 및 기기분석 화학실험,2,2.0,전공필수,"[0, 0, 133693440, 0, 0, 0, 0]",노철언,절대평가, 
CIV1611-003,CIV1611,3,건설재료실험,1,3.0,전공필수,"[0, 7864320, 7864320, 0, 0, 0, 0]",정진훈,절대평가, 
CIV4990-001,CIV4990,1,건설종합설계,4,3.0,전공필수,"[0, 0, 4128768, 0, 0, 0, 0]","신도형,송기일",상대평가, 
CIV4990-002,CIV4990,2,건설종합설계,4,3.0,전공필수,"[0, 0, 4128768, 0, 0, 0, 0]","신도형,김수전",상대평가, 
CSE2113-003,CSE2113,3,오픈소스SW개론,2,3.0,전공선택,"[0, 0, 33030144, 0, 0, 0, 0]",김도국,상대평가,선수
DET2001-003,DET2001,3,기초3D애니메이션,2,3.0,전공필수,"[0, 0, 4128768, 0, 0, 0, 0]",이완구,절대평가, 
DET2016-002,DET2016,2,IoT UX디자인,2,3.0,전공필수,"[0, 0, 4128768, 0, 0, 0, 0]",이덕찬,절대평가, 
ECE3349-003,ECE3349,3,반도체소자 1,3,3.0,전공선택,"[0, 0, 16515072, 0, 0, 0, 0]",장성필,상대평가, 
EDC2103-002,EDC2103,2,교육방법 및 교육공학,전체,2.0,교직과정,"[0, 0, 7864320, 0, 0, 0, 0]",홍영일,절대평가, 
EDC4109-010,EDC4109,10,교육실습,4,2.0,교직과정,"[0, 0, 7864320, 0, 0, 0, 0]",이용상,절대평가, 
EEE2006-003,EEE2006,3,기초실험 1,2,1.0,전공필수,"[0, 0, 7864320, 0, 0, 0, 0]",원종훈,절대평가, 
FAT3701-001,FAT3701,1,작가발언과 자료연구 1,3,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",박소영,Pass/Fail, 
GFB3404-001,GFB3404,1,주식 및 채권분석,3,3.0,전공선택,"[0, 3670016, 3670016, 0, 0, 0, 0]",양진영,절대평가,"영어,English"
IBT2201-001,IBT2201,1,국제금융과 재무,2,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",강재택,상대평가,"영어,English"
IBT4109-001,IBT4109,1,경영통계 심화-R 이용한 경영 자료 분석,4,3.0,전공선택,"[7864320, 0, 7864320, 0, 0, 0, 0]",샤모하마디,상대평가,English
ICE3015-002,ICE3015,2,임베디드시스템설계,3,4.0,전공선택,"[7680, 0, 33030144, 0, 0, 0, 0]",박재현,절대평가,선수
IPS2436-001,IPS2436,1,무대연기,2,3.0,전공선택,"[0, 0, 4193280, 0, 0, 0, 0]",황정미,절대평가, 
ISE2236-001,ISE2236,1,디지털논리및설계,2,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",권장우,상대평가,"영어,English"
ISE3140-001,ISE3140,1,VIP(이론),3,3.0,전공필수,"[0, 0, 33030144, 0, 0, 0, 0]","카카니비제이,메히디,세라오",절대평가,English
ITC3407-001,ITC3407,1,데이터베이스,2,3.0,전공선택,"[0, 0, 14680064, 0, 0, 229376, 0]",김종훈,상대평가, 
KIN2020-003,KIN2020,3,하계스포츠세미나,2,2.0,전공선택,"[0, 0, 33030144, 0, 0, 0, 0]",곽효범,절대평가, 
MCT2103-002,MCT2103,2,CAD/CAM,2,3.0,전공필수,"[0, 0, 132120576, 0, 0, 0, 0]",최종호,절대평가, 
MCT3605-002,MCT3605,2,임베디드시스템응용,3,3.0,전공선택,"[0, 0, 132120576, 0, 0, 0, 0]",정건옥,절대평가, 
MCT4107-001,MCT4107,1,센서및계측공학,4,3.0,전공선택,"[0, 0, 132120576, 0, 0, 0, 0]",정달도,상대평가, 
MEG2073-001,MEG2073,1,전기회로및실습,2,3.0,전공선택,"[983040, 0, 15728640, 0, 0, 0, 0]",김진걸,절대평가, 
MEG3185-002,MEG3185,2,기계공학일반설계 1,3,3.0,전공선택,"[0, 0, 33030144, 0, 0, 0, 0]",주현철,상대평가,선수
MEG4080-002,MEG4080,2,기계공학종합설계,4,3.0,전공필수,"[0, 0, 33030144, 0, 0, 0, 0]",조종두,Pass/Fail,선수
NOE3417-001,NOE3417,1,해양공학실험,3,3.0,전공선택,"[0, 0, 268369920, 0, 0, 0, 0]",조철희,절대평가, 
NOE3417-002,NOE3417,2,해양공학실험,3,3.0,전공선택,"[0, 0, 268369920, 0, 0, 0, 0]",구원철,절대평가, 
NUR4029-003,NUR4029,3,여성건강간호학실습 1,4,1.0,전공필수,"[0, 0, 4128768, 0, 0, 0, 0]",박은영,절대평가, 
SBE3002-001,SBE3002,1,이차전지 평가 실습,전체,3.0,전공필수,"[0, 0, 33030144, 0, 0, 0, 0]",하재윤,절대평가, 
SIM2302-001,SIM2302,1,기업경영분석,2,3.0,전공선택,"[0, 0, 132120576, 0, 0, 0, 0]",서창수,상대평가, 
SIM3303-002,SIM3303,2,경영과 데이터베이스,3,3.0,전공선택,"[0, 0, 132120576, 0, 0, 0, 0]",정승민,절대평가, 
STS2041-001,STS2041,1,자료구조론,2,3.0,전공선택,"[0, 0, 4128768, 0, 0, 0, 0]",홍명덕,상대평가, 
UMD3032-001,UMD3032,1,신경과학실습,3,2.0,전공필수,"[0, 0, 8380416, 0, 0, 0, 0]","나정호,최성혜,박희권,배은기,윤혜원,권순욱",절대평가, 
UMD4048-001,UMD4048,1,안과학실습,4,2.0,전공선택,"[0, 0, 8380416, 0, 0, 0, 0]","진희승,강성모,김나래,정지원",절대평가, 
