course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1301-005,ACE1301,5,정보사회와컴퓨터,1,3.0,교양필수,"[896, 0, 7168, 0, 0, 0, 0]",노정훈,절대평가, 
ACE1312-002,ACE1312,2,이산수학,1,3.0,교양필수,"[896, 0, 0, 0, 112, 0, 0]",마명걸,상대평가,"영어,English"
ACE1312-003,ACE1312,3,이산수학,2,3.0,교양필수,"[896, 0, 0, 112, 0, 0, 0]",김린기,상대평가, 
AIE3007-001,AIE3007,1,데이터베이스,3,3.0,전공선택,"[896, 896, 0, 0, 0, 0, 0]",서영덕,상대평가, 
ARE3207-002,ARE3207,2,건축설비,3,3.0,전공필수,"[896, 0, 7168, 0, 0, 0, 0]",김의종,상대평가,선수
BIO1101-001,BIO1101,1,생명과학 1,1,3.0,교양필수,"[896, 0, 14, 0, 0, 0, 0]",손세진,상대평가, 
BIO2108-001,BIO2108,1,세포생물학,2,3.0,전공필수,"[896, 112, 0, 0, 0, 0, 0]",김정화,상대평가, 
BTE4101-001,BTE4101,1,생물정보학 및 실습,3,3.0,전공선택,"[240, 0, 30, 0, 0, 0, 0]",홍성주,절대평가,선수
BTE4101-002,BTE4101,2,생물정보학 및 실습,3,3.0,전공선택,"[240, 0, 1920, 0, 0, 0, 0]",홍성주,절대평가,선수
BUS2201-001,BUS2201,1,조직행동,전체,3.0,전공필수,"[896, 0, 0, 7168, 0, 0, 0]",강대석,상대평가, 
BUS2301-004,BUS2301,4,재무회계,전체,3.0,전공필수,"[896, 896, 0, 0, 0, 0, 0]",윤선주,상대평가, 
BUS3302-002,BUS3302,2,세법개론,전체,3.0,전공선택,"[896, 0, 0, 896, 0, 0, 0]",신승묘,상대평가, 
BUS3403-002,BUS3403,2,서비스 품질경영,전체,3.0,전공선택,"[896, 896, 0, 0, 0, 0, 0]",김서영,상대평가, 
BUS4303-001,BUS4303,1,정부회계,전체,3.0,전공선택,"[896, 896, 0, 0, 0, 0, 0]",최수영,상대평가, 
CCM4311-001,CCM4311,1,수사학의이해,3,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",이문기,상대평가, 
CDN1001-001,CDN1001,1,H.O.S.T. 미디어랩 1,전체,1.0,전공선택,"[384, 0, 0, 0, 0, 0, 0]",강희라,Pass/Fail,PS 교과목
CHE3202-001,CHE3202,1,화학공학실험,3,2.0,전공필수,"[510, 0, 0, 0, 0, 0, 0]",김건중,절대평가, 
CHM1027-009,CHM1027,9,일반화학실험,1,1.0,교양필수,"[480, 0, 0, 0, 0, 0, 0]",김정호,절대평가, 
CHM2402-001,CHM2402,1,분석화학 1,2,3.0,전공필수,"[896, 0, 0, 14, 0, 0, 0]",신동하,상대평가, 
CHM3302-001,CHM3302,1,무기화학 2,3,3.0,전공필수,"[896, 0, 0, 14, 0, 0, 0]",박성진,상대평가, 
CHN2339-001,CHN2339,1,중국지역 탐구,2,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",민정기,상대평가, 
CHN3121-001,CHN3121,1,중국어글쓰기 1,3,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",전성광,절대평가,Chinese
CIV2311-001,CIV2311,1,기초수리학,2,3.0,전공필수,"[896, 896, 0, 0, 0, 0, 0]",김경훈,상대평가, 
CIV3710-001,CIV3710,1,프로젝트견적,3,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",신도형,상대평가, 
CIV4210-001,CIV4210,1,플랜트 기초공학,4,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",나선홍,절대평가,"영어,English"
CON4604-001,CON4604,1,공유경제와 소비자,4,3.0,전공선택,"[896, 0, 896, 0, 0, 0, 0]",여정희,상대평가, 
CSE2104-002,CSE2104,2,인터넷 프로그래밍,2,3.0,전공선택,"[480, 0, 480, 0, 0, 0, 0]",이연,상대평가,선수
