course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
ACE1301-005,ACE1301,5,정보사회와컴퓨터,1,3.0,교양필수,"[896, 0, 7168, 0, 0, 0, 0]",노정훈,절대평가, 
ACE1310-001,ACE1310,1,공학전산응용,1,3.0,교양필수,"[0, 0, 7168, 458752, 0, 0, 0]",최민지,절대평가, 
ACE2101-012,ACE2101,12,공업수학 1,2,3.0,교양필수,"[57344, 0, 7168, 0, 0, 0, 0]",이선영,상대평가, 
ACE2101-023,ACE2101,23,공업수학 1,2,3.0,교양필수,"[0, 0, 7168, 0, 896, 0, 0]",최경표,상대평가,선수
ACE2104-007,ACE2104,7,통계학,2,3.0,교양필수,"[7168, 0, 7168, 0, 0, 0, 0]",노설현,상대평가, 
ACE2105-007,ACE2105,7,선형대수,2,3.0,교양필수,"[0, 7168, 7168, 0, 0, 0, 0]",세라오,상대평가,English
AIE1001-001,AIE1001,1,객체지향프로그래밍 1,1,3.0,전공필수,"[0, 983040, 15360, 0, 0, 0, 0]",김영성,절대평가, 
APL1106-001,APL1106,1,물류수학,1,3.0,교양필수,"[7168, 0, 7168, 0, 0, 0, 0]",임현우,상대평가, 
APL1106-002,APL1106,2,물류수학,1,3.0,교양필수,"[7168, 0, 7168, 0, 0, 0, 0]",김대진,상대평가, 
APL2103-001,APL2103,1,국제물류론,전체,3.0,전공필수,"[7168, 0, 7168, 0, 0, 0, 0]",정해영,상대평가, 
APL2406-001,APL2406,1,항공물류론,전체,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",박용화,상대평가, 
APL2501-001,APL2501,1,물류계량분석,전체,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",김태승,절대평가, 
ARC2002-002,ARC2002,2,디지털미디어 1,2,3.0,전공필수,"[0, 0, 64512, 0, 0, 0, 0]",홍승완,절대평가,"영어,English"
ARC3106-001,ARC3106,1,주거계획,3,3.0,전공선택,"[0, 7168, 7168, 0, 0, 0, 0]",조민정,상대평가, 
ARE3207-002,ARE3207,2,건축설비,3,3.0,전공필수,"[896, 0, 7168, 0, 0, 0, 0]",김의종,상대평가,선수
ASE2091-002,ASE2091,2,3-D 캐드 및 프린팅,2,2.0,전공선택,"[0, 0, 32256, 0, 0, 0, 0]",이창열,절대평가, 
ASE3072-001,ASE3072,1,고속공기역학,3,3.0,전공선택,"[3584, 0, 3584, 0, 0, 0, 0]",박진석,상대평가,선수
ASE4070-001,ASE4070,1,항공기개념설계,4,3.0,전공선택,"[0, 3584, 3584, 0, 0, 0, 0]",이승수,상대평가,선수
BIO1001-003,BIO1001,3,생명과학개론,1,3.0,교양필수,"[0, 57344, 7168, 0, 0, 0, 0]",김정호,상대평가, 
BIO1102-003,BIO1102,3,생명과학실험 1,전체,1.0,교양필수,"[0, 0, 7680, 0, 0, 0, 0]",손세진,절대평가, 
BIO3102-001,BIO3102,1,분자생물학,3,3.0,전공선택,"[0, 7168, 7168, 0, 0, 0, 0]","배성호,김정화",상대평가, 
BTE2105-002,BTE2105,2,미생물학,2,3.0,전공필수,"[7168, 0, 7168, 0, 0, 0, 0]","김응수,임현규",상대평가,선수
BTE4101-002,BTE4101,2,생물정보학 및 실습,3,3.0,전공선택,"[240, 0, 1920, 0, 0, 0, 0]",홍성주,절대평가,선수
BTE4206-001,BTE4206,1,바이오산업현장개론,4,2.0,전공선택,"[0, 0, 7680, 0, 0, 0, 0]",허윤석,Pass/Fail, 
BUS2101-003,BUS2101,3,재무관리,전체,3.0,전공필수,"[0, 0, 7168, 0, 112, 0, 0]",정진영,상대평가, 
BUS2301-001,BUS2301,1,재무회계,전체,3.0,전공필수,"[0, 0, 7168, 7168, 0, 0, 0]",이수정,절대평가,"영어,English"
BUS2303-001,BUS2303,1,관리회계,전체,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",조형진,상대평가, 
BUS2601-003,BUS2601,3,경영정보론,전체,3.0,전공필수,"[7168, 0, 7168, 0, 0, 0, 0]",허원창,상대평가, 
BUS3510-001,BUS3510,1,디지털 마케팅,전체,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",김민성,절대평가,"영어,English"
BUS4902-001,BUS4902,1,환대산업 마케팅,전체,3.0,전공선택,"[0, 0, 7168, 0, 7168, 0, 0]",브래넌,절대평가,English
CBA1102-002,CBA1102,2,경영학원론,전체,3.0,교양필수,"[0, 0, 15360, 0, 0, 0, 1]",서창수,절대평가, 
CBA1104-003,CBA1104,3,통계학,전체,3.0,교양필수,"[7168, 0, 7168, 0, 0, 0, 0]",조정래,상대평가, 
CCM1213-002,CCM1213,2,플롯유형론,2,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",김만수,상대평가, 
CCM3211-001,CCM3211,1,문화심리마케팅,2,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",왕치현,절대평가, 
CCM3313-001,CCM3313,1,문화브랜드마케팅방법론,4,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",이문기,상대평가, 
CCM4223-001,CCM4223,1,문화경영커뮤니케이션,2,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",정혜승,상대평가, 
CDN2314-003,CDN2314,3,타이포그래피,2,3.0,전공선택,"[0, 0, 64512, 0, 0, 0, 0]",김진희,절대평가, 
CDN3318-001,CDN3318,1,아이덴티티디자인,3,3.0,전공선택,"[0, 0, 8064, 0, 0, 0, 0]",성상희,절대평가, 
CDN3331-002,CDN3331,2,퍼블릭케이션 디자인,3,3.0,전공선택,"[0, 0, 8064, 0, 0, 0, 0]",권기홍,절대평가, 
CHE2104-002,CHE2104,2,화공계산 1,2,3.0,전공필수,"[7168, 0, 7168, 0, 0, 0, 0]",이기영,상대평가, 
CHE3201-001,CHE3201,1,화학반응공학,3,3.0,전공필수,"[112, 0, 7168, 0, 0, 0, 0]",탁용석,상대평가,선수
CHE3212-002,CHE3212,2,열 및 물질전달,3,3.0,전공필수,"[0, 458752, 7168, 0, 0, 0, 0]",신내철,상대평가, 
CHE3212-004,CHE3212,4,열 및 물질전달,3,3.0,전공필수,"[0, 458752, 7168, 0, 0, 0, 0]",함형철,상대평가, 
CHE4212-001,CHE4212,1,인공지능과 프로세스 설계,4,3.0,전공선택,"[0, 57344, 7168, 0, 0, 0, 0]",황성원,상대평가, 
CHE4301-002,CHE4301,2,전기화학공학,4,3.0,전공선택,"[57344, 0, 7168, 0, 0, 0, 0]",최진섭,상대평가, 
CHM1027-006,CHM1027,6,일반화학실험,1,1.0,교양필수,"[0, 0, 7680, 0, 0, 0, 0]",김정호,절대평가, 
CHM1027-008,CHM1027,8,일반화학실험,1,1.0,교양필수,"[0, 0, 7680, 0, 0, 0, 0]",김민규,절대평가, 
CHM3115-001,CHM3115,1,분자설계-분석 융합화학,4,3.0,전공선택,"[0, 0, 7168, 0, 896, 0, 0]","김명웅,양상희",절대평가,"영어,English"
CHN2009-001,CHN2009,1,중국어회화 1,2,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",소영,상대평가, 
CHN3121-002,CHN3121,2,중국어글쓰기 1,3,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",전성광,절대평가,Chinese
CHS2102-001,CHS2102,1,보육과정,2,3.0,전공필수,"[0, 7168, 7168, 0, 0, 0, 0]",이완정,상대평가, 
CIV4210-002,CIV4210,2,플랜트 기초공학,4,3.0,전공선택,"[0, 0, 7168, 7168, 0, 0, 0]",윤여원,상대평가, 
COM3323-001,COM3323,1,디지털콘텐츠제작,전체,3.0,전공선택,"[0, 0, 8064, 0, 0, 0, 0]",최희진,절대평가, 
CON2403-001,CON2403,1,소비자의사결정,2,3.0,전공선택,"[7168, 0, 7168, 0, 0, 0, 0]",이은희,상대평가, 
CSE1101-001,CSE1101,1,객체지향프로그래밍 1,1,3.0,전공필수,"[0, 240, 7680, 0, 0, 0, 0]",한경숙,상대평가, 
CSE1112-003,CSE1112,3,컴퓨터공학입문,1,2.0,전공필수,"[0, 0, 7680, 0, 0, 0, 0]",이선우,상대평가, 
CSE2107-001,CSE2107,1,자바기반응용프로그래밍,2,3.0,전공선택,"[7680, 0, 7680, 0, 0, 0, 0]",권현수,상대평가,선수
CSE2107-003,CSE2107,3,자바기반응용프로그래밍,2,3.0,전공선택,"[0, 0, 7680, 7680, 0, 0, 0]",이욱,상대평가,선수
CSE2112-006,CSE2112,6,자료구조,2,4.0,전공필수,"[0, 0, 7168, 0, 7694, 0, 0]",박준석,상대평가,선수
