,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
15,ACE1301-007,ACE1301,7,정보사회와컴퓨터,1,3.0,교양필수,[  0  14   0 112   0   0   0],이석환,절대평가, 
20,ACE1302-002,ACE1302,2,컴퓨터프로그래밍,1,3.0,교양필수,[  0   0   0 510   0   0   0],김영호,절대평가, 
30,ACE1312-003,ACE1312,3,이산수학,2,3.0,교양필수,[1008    0    0 1008    0    0    0],김린기,상대평가, 
31,ACE2101-001,ACE2101,1,공업수학 1,2,3.0,교양필수,[   0 7280    0 7280    0    0    0],김홍근,상대평가,선수
43,ACE2101-013,ACE2101,13,공업수학 1,2,3.0,교양필수,[  0 126   0 126   0   0   0],장영호,상대평가, 
45,ACE2101-015,ACE2101,15,공업수학 1,2,3.0,교양필수,[  0   0   0 126   0   0   0],박국동,상대평가,선수
72,ACE2105-006,ACE2105,6,선형대수,2,3.0,교양필수,[  0 112   0 112   0   0   0],박대영,상대평가,선수
94,AIE3002-001,AIE3002,1,알고리즘,3,3.0,전공필수,[  0 112   0 112   0   0   0],김도국,상대평가, 
108,APL2101-001,APL2101,1,물류관리론,전체,3.0,전공필수,[  0 112   0 112   0   0   0],김화중,상대평가, 
115,APL2106-002,APL2106,2,Business English 2,전체,3.0,전공필수,[  0 112   0 112   0   0   0],제임스패턴,상대평가,English
118,APL2301-001,APL2301,1,화물운송론,전체,3.0,전공선택,[  0 112   0 112   0   0   0],박민영,상대평가, 
127,APL4226-001,APL4226,1,물류AI프로그래밍,전체,3.0,전공선택,[  0 240   0 240   0   0   0],남대식,절대평가, 
129,APL4418-001,APL4418,1,국제복합운송,전체,3.0,전공선택,[  0   0   0 126   0   0   0],김종철,절대평가,"영어,English GLOBA전용"
152,ARC4110-001,ARC4110,1,건축이론,4,3.0,전공선택,[112   0   0 112   0   0   0],임종엽,상대평가, 
181,ARE4410-001,ARE4410,1,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"김영석,조재훈,김의종,최민지",Pass/Fail,선수
182,ARE4410-002,ARE4410,2,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"김영석,양재근,조재훈,김창혁",Pass/Fail,선수
183,ARE4410-003,ARE4410,3,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"정성훈,조재훈,조재완",Pass/Fail,선수
184,ARE4410-004,ARE4410,4,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"정성훈,양재근,조재훈,최민지",Pass/Fail,선수
185,ARE4410-005,ARE4410,5,건축공학종합설계,4,4.0,전공필수,[  0   0   0 510   0   0   0],"조재훈,김의종,김창혁,최민지",Pass/Fail,선수
195,ASE2020-001,ASE2020,1,동역학,2,3.0,전공필수,[  0 112   0 112   0   0   0],김정호,상대평가, 
204,ASE3093-001,ASE3093,1,자동제어,3,3.0,전공필수,[  0 112   0 112   0   0   0],김종한,상대평가, 
223,BIO1102-001,BIO1102,1,생명과학실험 1,1,1.0,교양필수,[  0   0   0 240   0   0   0],김정화,절대평가, 
232,BIO2109-001,BIO2109,1,동물생리학,2,3.0,전공필수,[126   0   0 126   0   0   0],이창중,상대평가, 
238,BIO3106-001,BIO3106,1,생태학,3,3.0,전공선택,[  0   0 112 112   0   0   0],조강현,상대평가, 
274,BTE1201-002,BTE1201,2,창의적생명공학설계,2,3.0,전공필수,[  0   0   0 126   0   0   0],김민식,Pass/Fail, 
301,BUS2201-002,BUS2201,2,조직행동,전체,3.0,전공필수,[7280    0    0 7280    0    0    0],강대석,상대평가, 
302,BUS2201-003,BUS2201,3,조직행동,전체,3.0,전공필수,[  0   0   0 126   0   0   0],홍계훈,상대평가, 
310,BUS2304-001,BUS2304,1,원가회계,전체,3.0,전공선택,[  0   0   0 126   0   0   0],안재환,상대평가, 
314,BUS2401-003,BUS2401,3,오퍼레이션스 매니지먼트,전체,3.0,전공필수,[  0 112   0 112   0   0   0],김성범,상대평가, 
335,BUS3007-001,BUS3007,1,Current Events in Business,전체,3.0,전공선택,[  0 112   0 112   0   0   0],마이클쿡,절대평가,English
347,BUS3302-001,BUS3302,1,세법개론,전체,3.0,전공선택,[112   0   0 112   0   0   0],신승묘,상대평가, 
350,BUS3303-001,BUS3303,1,중급회계 2,전체,3.0,전공선택,[  0 112   0 112   0   0   0],진대현,상대평가, 
373,BUS4203-001,BUS4203,1,노사관계,전체,3.0,전공선택,[  0   0   0 126   0   0   0],정현선,상대평가, 
380,BUS4601-002,BUS4601,2,소셜비즈니스경영론,전체,3.0,전공선택,[  0   0   0 126   0   0   0],김연태,상대평가, 
396,CBA1103-003,CBA1103,3,경제학,전체,3.0,교양필수,[  0   0   0 126   0   0   0],이해근,상대평가, 
409,CBA1106-002,CBA1106,2,회계원론,전체,3.0,교양필수,[7280    0    0 7280    0    0    0],이수정,상대평가, 
418,CBA1107-001,CBA1107,1,기업법,전체,3.0,교양필수,[  0 112   0 112   0   0   0],박민우,상대평가, 
438,CCM1316-001,CCM1316,1,문화 기호와 상상력,3,3.0,전공선택,[112   0   0 112   0   0   0],이수진,상대평가, 
439,CCM1417-001,CCM1417,1,신화와 문화콘텐츠,4,3.0,전공선택,[  0 112   0 112   0   0   0],강수환,상대평가, 
462,CCM4213-002,CCM4213,2,영상커뮤니케이션,2,3.0,전공선택,[  0 112   0 112   0   0   0],이종영,상대평가, 
507,CDN4347-001,CDN4347,1,그래픽프로젝트,4,3.0,전공선택,[  0   0   0 126   0   0   0],조영민,Pass/Fail, 
516,CHE1103-003,CHE1103,3,화공매트랩 기초,1,3.0,교양필수,[   0    0    0 1008    0    0    0],백인환,절대평가, 
518,CHE2100-002,CHE2100,2,물리화학 1,2,3.0,전공필수,[     0 458864      0 458864      0      0      0],심상은,상대평가, 
527,CHE2108-001,CHE2108,1,재료과학,2,3.0,전공선택,[112   0   0 112   0   0   0],정지원,상대평가, 
528,CHE2108-002,CHE2108,2,재료과학,2,3.0,전공선택,[112   0   0 112   0   0   0],양회창,상대평가, 
540,CHE3207-002,CHE3207,2,화공열역학,3,3.0,전공필수,[458752      0      0    112      0      0      0],김승현,상대평가, 
564,CHE4308-002,CHE4308,2,고분자화학,3,3.0,전공선택,[   0 7280    0 7280    0    0    0],심상은,절대평가,"영어, English"
565,CHE4309-001,CHE4309,1,유기공업화학,전체,3.0,전공선택,[     0 458864      0 458864      0      0      0],조강희,상대평가, 
568,CHE4407-001,CHE4407,1,AI/빅데이터 소재공학,4,3.0,전공선택,[112   0   0 112   0   0   0],이용진,절대평가, 
569,CHM1021-001,CHM1021,1,화학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],박성진,상대평가, 
573,CHM1021-005,CHM1021,5,화학 1,1,3.0,교양필수,[7280    0    0 7280    0    0    0],최영식,상대평가, 
577,CHM1021-009,CHM1021,9,화학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김희선,상대평가, 
585,CHM1023-004,CHM1023,4,일반화학,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김민규,상대평가, 
587,CHM1023-006,CHM1023,6,일반화학,1,3.0,교양필수,[7280    0    0 7280    0    0    0],양상희,상대평가, 
595,CHM1027-003,CHM1027,3,일반화학실험,1,1.0,교양필수,[  0   0   0 480   0   0   0],신동하,절대평가, 
616,CHM1028-013,CHM1028,13,화학실험 1,전체,1.0,교양필수,[  0   0   0 480   0   0   0],정시원,절대평가, 
617,CHM2101-001,CHM2101,1,양자화학,2,3.0,전공필수,[7280    0    0 7280    0    0    0],김찬경,절대평가,"영어,English"
618,CHM2101-002,CHM2101,2,양자화학,2,3.0,전공필수,[7280    0    0 7280    0    0    0],김정호,절대평가,"영어,English"
619,CHM2201-001,CHM2201,1,유기화학 1,2,3.0,전공필수,[   0 1008    0 1008    0    0    0],이건형,상대평가, 
620,CHM2201-002,CHM2201,2,유기화학 1,2,3.0,전공필수,[   0 1008    0 1008    0    0    0],김동욱,상대평가, 
630,CHM3501-001,CHM3501,1,생화학 1,3,3.0,전공필수,[7280    0    0 7280    0    0    0],소재원,상대평가, 
636,CHM4409-004,CHM4409,4,분석 및 기기분석 화학실험,2,2.0,전공필수,[  0   0   0 510   0   0   0],노철언,절대평가, 
649,CHN2011-003,CHN2011,3,집중중국어 1,2,3.0,전공필수,[  0 112   0 112   0   0   0],김은영,상대평가, 
650,CHN2111-001,CHN2111,1,중국문학개론,2,3.0,전공선택,[  0 112   0 112   0   0   0],민정기,상대평가, 
653,CHN3115-001,CHN3115,1,중국어문법,3,3.0,전공선택,[  0 112   0 112   0   0   0],백은희,상대평가, 
672,CHS3215-001,CHS3215,1,가족상담,3,3.0,전공필수,[  0   0   0 126   0   0   0],권영인,상대평가, 
678,CIV1611-001,CIV1611,1,건설재료실험,1,3.0,전공필수,[      0 7864560       0 7864560       0       0       0],정진훈,절대평가, 
697,CIV3220-003,CIV3220,3,지반공학 및 실험,3,3.0,전공선택,[      0       0       0 7864560       0       0       0],윤여원,절대평가, 
718,COM2432-001,COM2432,1,PR론,전체,3.0,전공선택,[  0   0   0 126   0   0   0],홍순언,상대평가, 
725,COM3341-001,COM3341,1,탐사저널리즘,전체,3.0,전공선택,[  0 112   0 112   0   0   0],박인규,상대평가, 
740,CON2602-001,CON2602,1,소비트렌드분석,2,3.0,전공선택,[  0   0   0 126   0   0   0],여정희,상대평가, 
757,CSE1101-004,CSE1101,4,객체지향프로그래밍 1,1,3.0,전공필수,[     0      0      0 123360 123360      0      0],이연,상대평가, 
760,CSE1103-001,CSE1103,1,객체지향프로그래밍 2,전체,3.0,전공필수,[  0 240   0 240   0   0   0],이선우,절대평가,선수
772,CSE2107-002,CSE2107,2,자바기반응용프로그래밍,2,3.0,전공선택,[  0   0 480 480   0   0   0],이욱,상대평가,선수
788,CSE3206-001,CSE3206,1,오퍼레이팅시스템,3,3.0,전공선택,[   0    0 7168  112    0    0    0],송민석,상대평가,선수
793,CSE3207-001,CSE3207,1,데이터베이스,3,3.0,전공선택,[  0 112   0 112   0   0   0],유상봉,상대평가,선수
795,CSE3207-003,CSE3207,3,데이터베이스,3,3.0,전공선택,[ 14   0   0 112   0   0   0],이주홍,상대평가,선수
796,CSE3207-004,CSE3207,4,데이터베이스,3,3.0,전공선택,[126   0   0 126   0   0   0],이주홍,상대평가,선수
802,CSE4204-001,CSE4204,1,알고리즘,3,3.0,전공선택,[  0 112   0 112   0   0   0],심정섭,상대평가,선수
821,DET1002-001,DET1002,1,디지털영상스튜디오,1,3.0,전공선택,[   0    0    0 1008    0    0    0],권인영,절대평가, 
840,DET3004-001,DET3004,1,디지털사운드디자인,3,3.0,전공선택,[   0    0    0 1008    0    0    0],이성훈,절대평가, 
853,DSC3001-001,DSC3001,1,통계적 기계학습,3,3.0,전공필수,[  0 112   0 112   0   0   0],김재오,상대평가, 
866,ECE2222-005,ECE2222,5,기초실험 1,2,1.0,전공필수,[  0   0   0 480   0   0   0],강진구,절대평가, 
886,ECE3320-001,ECE3320,1,신호및시스템,3,3.0,전공필수,[  0 112   0 112   0   0   0],정재학,상대평가,선수
887,ECE3320-002,ECE3320,2,신호및시스템,3,3.0,전공필수,[  0 112   0 112   0   0   0],송병철,상대평가,선수
888,ECE3320-003,ECE3320,3,신호및시스템,3,3.0,전공필수,[  0 112   0 112   0   0   0],이보원,절대평가,"영어,English,선수"
897,ECE3419-001,ECE3419,1,마이크로웨이브공학,전체,3.0,전공선택,[  0   0 992 992   0   0   0],고일석,상대평가, 
908,ECE4423-001,ECE4423,1,전자디스플레이,4,3.0,전공선택,[112   0   0 112   0   0   0],박우상,상대평가, 
