,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
260,BNF9007-001,BNF9007,1,다학년 연구프로젝트 3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],이기환,Pass/Fail, 
2060,IPS4583-001,IPS4583,1,연극기획과제작,4,3.0,전공선택,[       0        0        0        0 33030144        0        0],김효진,절대평가,캡스톤디자인
2100,ITC9003-001,ITC9003,1,SW융합프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],박승보,Pass/Fail, 
2101,ITC9003-002,ITC9003,2,SW융합프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],김종훈,Pass/Fail, 
2102,ITC9003-003,ITC9003,3,SW융합프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],남춘성,Pass/Fail, 
2177,MCT4605-002,MCT4605,2,펌웨어개발,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],이우형,절대평가, 
2237,MEG4080-001,MEG4080,1,기계공학종합설계,4,3.0,전공필수,[       0        0        0        0 33030144        0        0],"김동섭,김선민,이상승,김호욱",Pass/Fail,선수
2286,MSE4001-003,MSE4001,3,신소재공학종합설계,4,4.0,전공필수,[       0        0        0        0 33030270 33030270        0],"함명관,이문상",Pass/Fail,선수
2667,SBE3004-001,SBE3004,1,이차전지 산학프로젝트,전체,3.0,전공선택,[       0        0        0        0 33030144        0        0],이기영,Pass/Fail, 
2705,SIM9003-002,SIM9003,2,현장프로젝트3,4,3.0,전공선택,[        0         0         0         0 132120576         0         0],서창수,Pass/Fail, 
2709,SIM9006-004,SIM9006,4,현장프로젝트1,3,3.0,전공선택,[        0         0         0         0 132120576         0         0],김성건,Pass/Fail, 
2881,UMD4044-001,UMD4044,1,핵의학실습,4,1.0,전공선택,[       0        0        0        0 32505856        0        0],"이민경,유민영",절대평가, 
