course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
AAO4010-001,AAO4010,001,NCS직업기초능력,4,2.0,일반선택,"수19,20,21,22(6-427)",황사연,Pass/Fail,일학습병행 NCS 참여학생 수강
AAO6514-001,AAO6514,001,SQL 활용 프로그래밍(NCS과정),4,3.0,일반선택,"목13,14,15,16,17,18(5남240)",임상준,절대평가,일학습병행 NCS 참여학생 수강
