,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
0,BIO1101-001,BIO1101,1,생명과학 1,1,3.0,교양필수,"월7,8,9,수1,2,3(5서366)",손세진,상대평가, 
1,BIO1102-001,BIO1102,1,생명과학실험 1,1,1.0,교양필수,"목4,5,6,7(5북525)",김정화,절대평가, 
2,BIO1102-002,BIO1102,2,생명과학실험 1,1,1.0,교양필수,"월16,17,18,19(5북525)",한성규,절대평가, 
3,CHM1021-010,CHM1021,10,화학 1,1,3.0,교양필수,"화13,14,15,목13,14,15(5동507)",조창범,상대평가, 
4,CHM1021-011,CHM1021,11,화학 1,1,3.0,교양필수,셀0(웹강의),김정호,상대평가, 
5,CHM1023-010,CHM1023,10,일반화학,1,3.0,교양필수,셀0(웹강의),이건형,상대평가, 
6,CHM1028-011,CHM1028,11,화학실험 1,1,1.0,교양필수,"화1,2,3,4(5동510)",조창범,절대평가, 
7,CHM1028-012,CHM1028,12,화학실험 1,1,1.0,교양필수,"목9,10,11,12(5동511)",조창범,절대평가, 
8,MTH1001-036,MTH1001,36,일반수학 1,1,3.0,교양필수,"월10,11,12,수10,11,12(5동106B)",손정숙,상대평가, 
9,PHY1005-002,PHY1005,2,일반물리학,1,3.0,교양필수,"월1,2,3,수1,2,3(5동408)",권민정,상대평가, 
10,CHM2101-001,CHM2101,1,양자화학,2,3.0,전공필수,"월10,11,12,목4,5,6(5서356)",김찬경,절대평가,"영어,English"
11,CHM2101-002,CHM2101,2,양자화학,2,3.0,전공필수,"월10,11,12,목4,5,6(5서357)",김정호,절대평가,"영어,English"
12,CHM2201-001,CHM2201,1,유기화학 1,2,3.0,전공필수,"화4,5,6,목7,8,9(5서356)",이건형,상대평가, 
13,CHM2201-002,CHM2201,2,유기화학 1,2,3.0,전공필수,"화4,5,6,목7,8,9(5서357)",김동욱,상대평가, 
14,CHM2402-001,CHM2402,1,분석화학 1,2,3.0,전공필수,"월7,8,9,목1,2,3(5동507)",신동하,상대평가, 
15,CHM4409-001,CHM4409,1,분석 및 기기분석 화학실험,2,2.0,전공필수,"월16,17,18,19,20,21,22,23(5동411A)",노철언,절대평가, 
16,CHM4409-002,CHM4409,2,분석 및 기기분석 화학실험,2,2.0,전공필수,"수1,2,3,4,5,6,7,8(5동411A)",신동하,절대평가, 
17,CHM4409-003,CHM4409,3,분석 및 기기분석 화학실험,2,2.0,전공필수,"수19,20,21,22,23,24,25,26(5동411A)",노철언,절대평가, 
18,CHM4409-004,CHM4409,4,분석 및 기기분석 화학실험,2,2.0,전공필수,"목1,2,3,4,5,6,7,8(5동411A)",노철언,절대평가, 
19,CHM4409-005,CHM4409,5,분석 및 기기분석 화학실험,2,2.0,전공필수,"화10,11,12,13,14,15,16,17(5동411A)",김민규,절대평가, 
20,CHM3109-001,CHM3109,1,물리화학실험,3,2.0,전공필수,"화7,8,9,10,11,12,13,14(5동413)",김찬경,절대평가, 
21,CHM3109-002,CHM3109,2,물리화학실험,3,2.0,전공필수,"수16,17,18,19,20,21,22,23(5동413)",김명웅,절대평가, 
22,CHM3109-003,CHM3109,3,물리화학실험,3,2.0,전공필수,"수16,17,18,19,20,21,22,23(5서563)",양상희,절대평가, 
23,CHM3113-001,CHM3113,1,반응속도론,3,3.0,전공선택,"월1,2,3,수4,5,6(5동508)",김명웅,절대평가,"영어,English"
24,CHM3217-001,CHM3217,1,유기화학 3,3,3.0,전공선택,"월4,5,6,수1,2,3(5서356)",조동규,절대평가,"영어,English"
25,CHM3302-001,CHM3302,1,무기화학 2,3,3.0,전공필수,"월7,8,9,목1,2,3(5동508)",박성진,상대평가, 
26,CHM3414-001,CHM3414,1,기기분석,3,3.0,전공선택,"월13,14,15,수13,14,15(5동507)",신동하,절대평가,"영어,English"
27,CHM3501-001,CHM3501,1,생화학 1,3,3.0,전공필수,"월10,11,12,목4,5,6(5동508)",소재원,상대평가, 
28,CHM3115-001,CHM3115,1,분자설계-분석 융합화학,4,3.0,전공선택,"수10,11,12,금7,8,9(5동508)","김명웅,양상희",절대평가,"영어,English"
29,CHM4115-001,CHM4115,1,전산화학,4,3.0,전공선택,"목13,14,15,16,17,18(5서563)",김찬경,절대평가,"영어,English"
30,CHM4314-001,CHM4314,1,나노화학,4,3.0,전공선택,"화10,11,12,금1,2,3(5서357)",강동원,상대평가, 
31,CHM4513-001,CHM4513,1,세포생화학,4,3.0,전공선택,"월13,14,15,수13,14,15(5동508)",소재원,절대평가,"영어,English"
32,CHM4613-001,CHM4613,1,공업화학,4,3.0,전공선택,"화16,17,18,19,20,21(5동505)",박수진,상대평가, 
33,CHM4614-001,CHM4614,1,화학특론,4,3.0,전공선택,"토1,2,3,4,5,6(5서356)",김동욱,절대평가,"영어,English"
34,CHM4615-001,CHM4615,1,에너지화학,4,3.0,전공선택,"화7,8,9,금4,5,6(5동508)",김희선,상대평가, 
