,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
0,HUM1004-001,HUM1004,1,철학의 이해,전체,3.0,교양필수,"화13,14,15,16,17,18(60주년-607)",신진식,상대평가, 
1,HUM1004-002,HUM1004,2,철학의 이해,전체,3.0,교양필수,"목1,2,3,4,5,6(5남521)",정성관,상대평가, 
2,HUM1004-003,HUM1004,3,철학의 이해,전체,3.0,교양필수,"목13,14,15,16,17,18(60주년-607)",김진,상대평가, 
3,HUM1041-003,HUM1041,3,한문 1,전체,3.0,교양필수,"월13,14,15,16,17,18(5남534)",이봉규,상대평가, 
4,PHI1103-001,PHI1103,1,철학입문,전체,3.0,전공선택,"화13,14,15,16,17,18(5남531)",최동용,상대평가,신임교원(정년)담당
5,PHI2103-001,PHI2103,1,윤리학,전체,3.0,전공선택,"월4,5,6,화4,5,6(5남405)",최동용,상대평가, 
6,PHI2107-001,PHI2107,1,언어철학,전체,3.0,전공선택,"월10,11,12,수10,11,12(5남405)",강규호,상대평가,24-1채용강사담당
7,PHI2205-001,PHI2205,1,중국근현대철학사,전체,3.0,전공선택,"목13,14,15,16,17,18(5남405)",강중기,상대평가, 
8,PHI2206-001,PHI2206,1,한국고대철학사,전체,3.0,전공선택,"금13,14,15,16,17,18(5남405)",이봉규,상대평가, 
9,PHI2302-001,PHI2302,1,인도철학,전체,3.0,전공선택,"금7,8,9,10,11,12(5남405)",김정희,상대평가,24-1채용강사담당
10,PHI3112-001,PHI3112,1,기술철학,전체,3.0,전공선택,"화1,2,3,목1,2,3(5남405)",고인석,상대평가, 
11,PHI3123-001,PHI3123,1,문제해결로서의 철학 : 이론,전체,3.0,전공선택,"월13,14,15,16,17,18(5동116A)",윤정희,상대평가,전기공학과강사담당
12,PHI3505-001,PHI3505,1,추리논증연습,전체,3.0,전공선택,"수1,2,3,4,5,6(5남405)",우환식,상대평가, 
13,PHI4407-001,PHI4407,1,현대철학읽기,전체,3.0,전공선택,"수13,14,15,16,17,18(5남405)",최건,상대평가,24-1채용강사담당
