,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
665,CHS1201-001,CHS1201,1,아동상담,1,3.0,전공필수,[     0 458752 458752      0      0      0      0],양성은,상대평가, ,4.84,아동심리학과-아동심리학,"{'화': '9-505', '수': '9-505'}"
666,CHS2102-001,CHS2102,1,보육과정,2,3.0,전공필수,[   0 7168 7168    0    0    0    0],이완정,상대평가, ,4.24,아동심리학과-아동심리학,"{'화': '9-602', '수': '9-602'}"
667,CHS2205-001,CHS2205,1,부모교육론,2,3.0,전공필수,[126   0   0   0   0   0   0],임진영,상대평가, ,4.25,아동심리학과-아동심리학,{'월': '9-414'}
668,CHS2209-001,CHS2209,1,특수아동 이해,2,3.0,전공선택,[516096      0      0      0      0      0      0],안도연,상대평가, ,4.71,아동심리학과-아동심리학,{'월': '9-505'}
669,CHS2402-001,CHS2402,1,아동산업의 이해,2,3.0,전공선택,[     0      0      0 516096      0      0      0],김균희,상대평가, ,4.33,아동심리학과-아동심리학,{'목': '6-427'}
670,CHS3118-001,CHS3118,1,아동관찰 및 행동연구,3,3.0,전공선택,[  0   0   0   0 126   0   0],한영숙,상대평가, ,4.17,아동심리학과-아동심리학,{'금': '9-504'}
671,CHS3214-001,CHS3214,1,놀이지도,4,3.0,전공선택,[  0 126   0   0   0   0   0],홍예지,상대평가, ,4.5,아동심리학과-아동심리학,{'화': '9-602'}
672,CHS3215-001,CHS3215,1,가족상담,3,3.0,전공필수,[  0   0   0 126   0   0   0],권영인,상대평가, ,3.58,아동심리학과-아동심리학,{'목': '9-414'}
673,CHS3404-001,CHS3404,1,아동교육콘텐츠개발,3,3.0,전공선택,[    0 58240 58240     0     0     0     0],홍예지,상대평가, ,4.0,아동심리학과-아동심리학,"{'화': '9-504', '수': '9-504'}"
674,CHS4110-001,CHS4110,1,보육교사론,4,3.0,전공필수,[    0     0     0     0 64512     0     0],이지현,상대평가, ,3.25,아동심리학과-아동심리학,{'금': '9-505'}
675,CHS4214-001,CHS4214,1,발달진단 및 심리평가,3,3.0,전공선택,[  0   0 126   0   0   0   0],김혜은,상대평가, ,,아동심리학과-아동심리학,{'수': '6-427'}
676,CHS4401-001,CHS4401,1,보육실습,4,3.0,전공선택,[      0 4186112       0       0 4186112       0       0],"이완정,김균희",절대평가, ,,아동심리학과-아동심리학,"{'화': '9-515', '금': '9-515'}"
