,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
1881,IBT1201-001,IBT1201,1,회계원론,1,3.0,전공필수,[  0 112   0 112   0   0   0],유정민,상대평가,"영어,English",2.4,기타-원어강의,"{'화': 'M-121', '목': 'M-121'}"
1882,IBT2101-001,IBT2101,1,비즈니스 영어,2,3.0,전공선택,[57344     0 57344     0     0     0     0],미셸권,상대평가,English,,IBT학과-국제경영학,"{'월': 'M-322', '수': 'M-322'}"
1883,IBT2102-001,IBT2102,1,국제경영전략,2,3.0,전공필수,[   0 7168    0    0   14    0    0],배경미,상대평가,"영어,English",5.0,IBT학과-국제경영학,"{'화': '6-326', '금': 'M-121'}"
1884,IBT2104-001,IBT2104,1,국제 이벤트 관리론,2,3.0,전공선택,[     0 516096      0      0      0      0      0],김보나,상대평가,"영어,English",,IBT학과-국제경영학,{'화': '9-217'}
1885,IBT2107-001,IBT2107,1,세계경제,2,3.0,전공선택,[    0     0     0     0 64512     0     0],티티리가,상대평가,English,,IBT학과-국제경영학,{'금': 'M-121'}
1886,IBT2108-001,IBT2108,1,국제인적자원관리론,2,3.0,전공선택,[896   0 896   0   0   0   0],김빅토리아,상대평가,English,,IBT학과-국제경영학,"{'월': 'M-121', '수': 'M-121'}"
1887,IBT2201-001,IBT2201,1,국제금융과 재무,2,3.0,전공선택,[      0       0 4128768       0       0       0       0],강재택,상대평가,"영어,English",,IBT학과-국제경영학,{'수': 'M-121'}
1888,IBT2202-001,IBT2202,1,글로벌 오퍼레이션,2,3.0,전공선택,[  0 896   0   0 112   0   0],배경미,상대평가,"영어,English",,IBT학과-국제경영학,"{'화': '6-326', '금': 'M-121'}"
1889,IBT3108-001,IBT3108,1,마케팅 리서치,3,3.0,전공선택,[  0 896 896   0   0   0   0],정소원,상대평가,"영어,English",,IBT학과-국제경영학,"{'화': '2북465', '수': '2북465'}"
1890,IBT3110-001,IBT3110,1,글로벌 소비자 행동론,3,3.0,전공선택,[    0 57344 57344     0     0     0     0],홍지미,상대평가,"영어,English",,IBT학과-국제경영학,"{'화': '9-203', '수': '9-203'}"
1891,IBT3112-001,IBT3112,1,조직행동,3,3.0,전공필수,[  0 112   0   0 896   0   0],배경미,상대평가,"영어,English",5.0,IBT학과-국제경영학,"{'화': '6-326', '금': '9-217'}"
1892,IBT3113-001,IBT3113,1,국제서비스관리론,3,3.0,전공필수,[  0   0   0 126   0   0   0],김보나,상대평가,"영어,English",,기타-원어강의,{'목': '9-203'}
1893,IBT3201-001,IBT3201,1,국제마케팅,3,3.0,전공필수,[  0 112 112   0   0   0   0],정소원,상대평가,"영어,English",5.0,IBT학과-국제경영학,"{'화': '60주년-809', '수': '60주년-809'}"
1894,IBT3202-001,IBT3202,1,물류관리론,3,3.0,전공필수,[458752      0 458752      0      0      0      0],샤모하마디,상대평가,English,,IBT학과-국제경영학,"{'월': '9-217', '수': '9-217'}"
1895,IBT4101-001,IBT4101,1,국제경영과 무역이슈,4,3.0,전공선택,[  0 896 896   0   0   0   0],매츠,상대평가,English,,기타-원어강의,"{'화': 'M-322', '수': 'M-322'}"
1896,IBT4105-001,IBT4105,1,빅데이터 분석,4,3.0,전공선택,[896   0   0   0 896   0   0],카카니비제이,상대평가,English,,IBT학과-국제경영학,"{'월': '9-203', '금': '9-203'}"
1897,IBT4106-001,IBT4106,1,마케팅 커뮤니케이션 캠페인,4,3.0,전공선택,[  0   0   0 126   0   0   0],홍지미,상대평가,"영어,English",,IBT학과-국제경영학,{'목': 'M-322'}
1898,IBT4107-001,IBT4107,1,IT와 특허제도,4,3.0,전공선택,[  0   0   0   0 126   0   0],이수미,상대평가,"영어,English",,IBT학과-국제경영학,{'금': 'M-322'}
1899,IBT4108-001,IBT4108,1,테크놀로지 혁신과 기업가정신,전체,3.0,전공선택,[     0 465920 465920      0      0      0      0],김빅토리아,상대평가, ,,IBT학과-국제경영학,"{'화': '9-203', '수': '9-203'}"
1900,IBT4109-001,IBT4109,1,경영통계 심화-R 이용한 경영 자료 분석,4,3.0,전공선택,[7864320       0 7864320       0       0       0       0],샤모하마디,상대평가,English,,기타-원어강의,"{'월': '2북465', '수': '2북465'}"
1901,IBT4110-001,IBT4110,1,국제 비즈니스 커뮤니케이션 심화,4,3.0,전공선택,[112   0 112   0   0   0   0],김빅토리아,상대평가,English,,기타-원어강의,"{'월': '9-203', '수': '9-203'}"
1902,IBT4202-001,IBT4202,1,국제물류론,4,3.0,전공선택,[     0 458752      0 458752      0      0      0],샤모하마디,상대평가,English,,기타-원어강의,"{'화': 'M-121', '목': 'M-121'}"
1903,IBT4206-001,IBT4206,1,공학과 경영학 융합 캡스톤 디자인 (이론),4,3.0,전공선택,[4128768       0       0       0       0       0       0],"메히디,김빅토리아",절대평가,English,,IBT학과-국제경영학,{'월': 'M-224'}
1904,IBT4207-001,IBT4207,1,공학과 경영학 융합 캡스톤 디자인 (실습),4,1.0,전공선택,[ 0 30  0  0  0  0  0],"메히디,김빅토리아",절대평가,English,,기타-원어강의,{'화': 'M-224'}
