,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
1954,ICT2002-001,ICT2002,1,자료구조론,전체,3.0,전공선택,[       0 33030144        0        0        0        0        0],김승환,상대평가, ,3.69,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'화': '60주년-907'}
1955,ICT2005-001,ICT2005,1,프로그램언어,전체,3.0,전공선택,[133693440         0         0         0         0         0         0],이경자,절대평가, ,4.6,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'월': '60주년-906'}
1956,ICT3001-001,ICT3001,1,알고리즘,전체,3.0,전공선택,[       0        0        0 33030144        0        0        0],김종훈,상대평가, ,4.39,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'목': '60주년-906'}
1957,ICT3006-001,ICT3006,1,컴퓨터시스템,전체,3.0,전공선택,[       0 33030144        0        0        0        0        0],박재현,상대평가, ,4.61,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'화': '하-230'}
1958,ICT4005-001,ICT4005,1,데이터마이닝,전체,3.0,전공선택,[33030144        0        0        0        0        0        0],김승환,상대평가, ,4.82,소프트웨어융합대학(SCSC)-연계전공(SCSC),{'월': '60주년-907'}
