,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes,rating,department,classroom
1959,IEN2004-001,IEN2004,1,경영공학,2,3.0,전공필수,[126   0   0   0   0   0   0],박동현,상대평가, ,3.98,산업경영공학과-산업경영공학,{'월': '2북671'}
1960,IEN2004-002,IEN2004,2,경영공학,2,3.0,전공필수,[     0      0      0 458752   7168      0      0],이희남,상대평가, ,3.13,산업경영공학과-산업경영공학,"{'목': '2북666', '금': '2북671'}"
1961,IEN2007-001,IEN2007,1,공업회계,2,3.0,전공선택,[57344 57344     0     0     0     0     0],윤선주,상대평가, ,4.82,산업경영공학과-산업경영공학,"{'월': '2북464', '화': '2북464'}"
1962,IEN2008-001,IEN2008,1,데이터베이스,2,3.0,전공선택,[    0 57344     0 57344     0     0     0],이현록,상대평가, ,4.33,산업경영공학과-산업경영공학,"{'화': '2북474', '목': '2북474'}"
1963,IEN2014-001,IEN2014,1,확률 및 통계,2,3.0,전공필수,[896   0 896   0   0   0   0],임세실,상대평가, ,4.46,산업경영공학과-산업경영공학,"{'월': '2북671', '수': '2북671'}"
1964,IEN2014-002,IEN2014,2,확률 및 통계,2,3.0,전공필수,[      0       0       0 3727360 3727360       0       0],이희남,상대평가, ,4.39,산업경영공학과-산업경영공학,"{'목': '2북671', '금': '2북671'}"
1965,IEN2202-001,IEN2202,1,파이썬 프로그래밍,전체,3.0,전공선택,[     0      0 516096      0      0      0      0],이현록,상대평가, ,4.54,산업경영공학과-산업경영공학,{'수': '2북474'}
1966,IEN2202-002,IEN2202,2,파이썬 프로그래밍,전체,3.0,전공선택,[      0       0       0       0 4128768       0       0],송종수,상대평가, ,5.0,산업경영공학과-산업경영공학,{'금': '2북474'}
1967,IEN3015-001,IEN3015,1,통계적공정관리,3,3.0,전공선택,[   0    0    0    0 1008    0    0],이희남,상대평가, ,4.32,산업경영공학과-산업경영공학,{'금': '2북671'}
1968,IEN3016-001,IEN3016,1,경영과학 2,3,3.0,전공선택,[   0 7168    0 7168    0    0    0],이현록,상대평가, ,,산업경영공학과-산업경영공학,"{'화': '2북671', '목': '2북671'}"
1969,IEN3024-001,IEN3024,1,산업공학실험,3,2.0,전공필수,[  0 510   0   0   0   0   0],박동현,절대평가, ,4.0,산업경영공학과-산업경영공학,{'화': '2북474'}
1970,IEN3024-002,IEN3024,2,산업공학실험,3,2.0,전공필수,[510   0   0   0   0   0   0],강성우,절대평가, ,3.24,산업경영공학과-산업경영공학,{'월': '2북670A'}
1971,IEN3024-003,IEN3024,3,산업공학실험,3,2.0,전공필수,[  0   0 510   0   0   0   0],강성우,절대평가, ,3.24,산업경영공학과-산업경영공학,{'수': '2북474'}
1972,IEN3030-001,IEN3030,1,딥러닝,3,3.0,전공선택,[516096      0      0      0      0      0      0],이우기,상대평가, ,2.88,산업경영공학과-산업경영공학,{'월': '2북671'}
1973,IEN3202-001,IEN3202,1,산업정보화,3,3.0,전공선택,[      0       0       0 4128768       0       0       0],송종수,절대평가,"영어, English",4.82,기타-원어강의,{'목': '2북474'}
1974,IEN3202-002,IEN3202,2,산업정보화,3,3.0,전공선택,[    0     0     0     0 64512     0     0],송종수,절대평가,"영어, English",4.82,기타-원어강의,{'금': '2북474'}
1975,IEN4023-001,IEN4023,1,산업공학종합설계,4,3.0,전공필수,[    0 64512     0     0     0     0     0],이우기,Pass/Fail, ,4.0,산업경영공학과-산업경영공학,{'화': '2북475A'}
1976,IEN4103-001,IEN4103,1,생산경제학,4,3.0,전공선택,[     0      0 516096      0      0      0      0],오동현,절대평가,"영어, English",4.47,산업경영공학과-산업경영공학,{'수': '2북671'}
1977,IEN4104-001,IEN4104,1,생산통제,4,3.0,전공선택,[  0 112   0  14   0   0   0],이석환,상대평가, ,3.84,산업경영공학과-산업경영공학,"{'화': '2북464', '목': '2북671'}"
1978,IEN4114-001,IEN4114,1,품질경영,4,3.0,전공선택,[     0      0      0 516096      0      0      0],강성우,상대평가, ,2.89,산업경영공학과-산업경영공학,{'목': '2북464'}
1979,IEN4116-001,IEN4116,1,고급기계학습,4,3.0,전공선택,[      0 4128768       0       0       0       0       0],허영범,상대평가, ,5.0,산업경영공학과-산업경영공학,{'화': '2북474'}
1980,IEN4118-001,IEN4118,1,신기술시장분석,4,3.0,전공선택,[16711680        0        0        0        0        0        0],임세실,절대평가, ,,산업경영공학과-산업경영공학,{'월': '2북464'}
1981,IEN4206-001,IEN4206,1,특허정보론,4,3.0,전공선택,[7168    0 7168    0    0    0    0],이우기,절대평가,"영어,English",3.36,산업경영공학과-산업경영공학,"{'월': '2북671', '수': '2북671'}"
